timestamp,gps_average_altitude,tle_average_altitude,altitude_diff
2024-05-30 00:12:29.368421120+00:00,501.072122,501.0349676,-0.037154376
2024-05-30 03:22:31.315789568+00:00,501.1028919,501.020413,-0.082478878
2024-05-30 06:32:33.263158016+00:00,501.118783,501.0060288,-0.112754134
2024-05-30 09:38:50.187500032+00:00,500.8602507,500.7890868,-0.07116389
2024-05-30 12:52:37.105263360+00:00,501.0373953,500.9779471,-0.059448256
2024-05-30 15:52:38.941176320+00:00,501.2587738,501.1006166,-0.158157156
2024-05-30 19:07:40.857142784+00:00,501.9026293,501.7749629,-0.127666408
2024-05-30 22:22:42.842105344+00:00,500.9860313,500.9349385,-0.051092702
2024-05-31 01:27:44.666666752+00:00,501.098635,501.0157693,-0.082865675
2024-05-31 04:32:46.526315520+00:00,501.0382232,500.9057786,-0.132444567
2024-05-31 07:41:41.777777664+00:00,500.933336,500.8214472,-0.111888813
2024-05-31 11:01:39.882352896+00:00,500.7990265,500.7344426,-0.064583898
2024-05-31 14:02:52.368420864+00:00,500.965941,500.8618776,-0.10406344
2024-05-31 17:07:54.222222336+00:00,501.1026742,500.9248816,-0.17779263
2024-05-31 20:18:13.823529728+00:00,501.0881477,500.9711159,-0.117031835
2024-05-31 23:42:58.294117632+00:00,500.8785419,500.8344388,-0.044103116
2024-06-01 02:43:00.052631296+00:00,500.9091059,500.8044514,-0.104654451
2024-06-01 05:53:01.999999744+00:00,500.9420479,500.7901442,-0.151903679
2024-06-01 09:11:53.470588416+00:00,500.6839691,500.5870914,-0.096877758
2024-06-01 12:16:13.375000064+00:00,500.8838339,500.8120677,-0.071766161
2024-06-01 15:13:07.631578624+00:00,500.9099341,500.7472398,-0.162694231
2024-06-01 18:17:51.882352896+00:00,501.0485968,500.8721261,-0.176470693
2024-06-01 21:58:11.714285824+00:00,500.7490517,500.6938032,-0.055248446
2024-06-02 00:43:13.473684224+00:00,500.7896772,500.7035847,-0.086092521
2024-06-02 03:53:15.421052672+00:00,500.8116189,500.6888944,-0.122724458
2024-06-02 06:23:16.909091072+00:00,500.7360549,500.5692371,-0.166817806
2024-06-02 10:26:38.733332992+00:00,500.5506534,500.4584802,-0.092173181
2024-06-02 13:23:21.157894656+00:00,500.7536296,500.6449097,-0.108719884
2024-06-02 16:28:23.111111168+00:00,500.9184312,500.7129876,-0.205443625
2024-06-02 19:44:00.352941312+00:00,500.9213604,500.775973,-0.145387346
2024-06-02 22:48:26.888889088+00:00,500.777792,500.6926042,-0.085187813
2024-06-03 01:53:28.842105088+00:00,500.6940345,500.5895397,-0.104494786
2024-06-03 05:03:30.736842496+00:00,500.7472455,500.5743239,-0.172921612
2024-06-03 08:10:36.117647104+00:00,500.5371647,500.4078251,-0.129339581
2024-06-03 11:32:24.117647104+00:00,500.5634703,500.476092,-0.087378288
2024-06-03 14:33:36.526316032+00:00,500.6825119,500.5303107,-0.152201265
2024-06-03 17:38:20.823529472+00:00,500.8737453,500.6714883,-0.202257017
2024-06-03 20:53:40.444444160+00:00,500.7062591,500.5903229,-0.115936189
2024-06-04 00:03:42.368420608+00:00,500.5735092,500.4861187,-0.087390549
2024-06-04 03:13:44.263158272+00:00,500.6012584,500.471182,-0.130076394
2024-06-04 06:23:46.210526208+00:00,500.6145735,500.4566077,-0.157965804
2024-06-04 09:31:08.200000+00:00,500.4938838,500.3917092,-0.102174584
