timestamp,gps_average_altitude,tle_average_altitude,altitude_diff
2024-10-28 01:35:54.736842240+00:00,470.8440209729645,468.52605110460786,-2.317969868356613
2024-10-28 04:45:56.736842240+00:00,470.8903987248452,468.49704805863206,-2.3933506662131663
2024-10-28 07:54:18.611110912+00:00,470.7783041969661,468.52461616204505,-2.2536880349210264
2024-10-28 11:13:39.352941312+00:00,470.5669846697156,468.511844238674,-2.05514043104165
2024-10-28 14:11:02.500000+00:00,470.58176124323126,468.30282541262045,-2.2789358306108056
2024-10-28 17:16:04.368420864+00:00,470.6797160485421,468.36348991653324,-2.3162261320088646
2024-10-28 20:34:06.399999744+00:00,471.1343846079655,468.67328140415026,-2.4611032038152416
2024-10-28 23:36:08.210526464+00:00,470.44626622678743,468.3040271409448,-2.1422390858426184
2024-10-29 02:41:10.111111168+00:00,470.34687805835176,468.1738652989203,-2.173012759431458
2024-10-29 05:46:11.947368448+00:00,470.45959097887373,468.22915316069964,-2.230437818174096
2024-10-29 08:58:32.538461440+00:00,469.2369560960882,467.58504353072124,-1.6519125653669562
2024-10-29 12:12:44.176470528+00:00,470.0549754636337,468.0873539165244,-1.9676215471092746
2024-10-29 15:11:17.666666752+00:00,470.16539386964496,468.04903317548315,-2.1163606941618127
2024-10-29 18:13:23.058823424+00:00,470.4401568916243,468.2387093014658,-2.201447590158523
2024-10-29 21:30:48.222222336+00:00,470.1174626876793,468.0403177093547,-2.0771449783245544
2024-10-30 00:36:23.473684224+00:00,470.0198715574029,468.03820729148777,-1.9816642659151285
2024-10-30 03:46:25.368420864+00:00,470.03102336395324,468.00869569206293,-2.0223276718903094
2024-10-30 06:46:27.249999872+00:00,469.7876960836215,467.8659904475257,-1.921705636095794
2024-10-30 10:06:29.142857472+00:00,469.5835373870952,467.81549615760775,-1.7680412294874372
2024-10-30 13:06:31.052631296+00:00,469.7960146600579,467.90419591302515,-1.8918187470327439
2024-10-30 16:16:33.052631296+00:00,469.8519198696215,467.87534499312767,-1.976574876493828
2024-10-30 19:29:15.000000256+00:00,470.0626128044632,468.09704648239483,-1.965566322068355
2024-10-30 22:26:36.736842240+00:00,469.6240056171337,467.79653555668835,-1.8274700604453642
