gpsUtcTime,gps_altitude,gps_x,gps_y,gps_z,gps_lat,gps_lon,gps_alt,time,tle_altitude,tle_x,tle_y,tle_z,tle_lat,tle_lon,tle_alt,tle_gps_diff
2024-04-19 13:15:22+00:00,492.6130617873887,997.7247324339918,316.17812346512227,6790.565746981837,81.29145812988281,17.583364486694336,513503.71875,2024-04-19T13:15:22Z,493.4926659279281,1106.4244516459962,220.38225261892893,6778.388515066928,80.60811330293625,11.26498047048938,514303.4898593873,0.8796041405394135
2024-04-19 13:25:22+00:00,499.8157183837211,3851.3194468790007,-2710.032140211672,5012.913116485602,46.9668083190918,-35.13264465332031,511199.53125,2024-04-19T13:25:22Z,500.2106571730701,3919.632758817077,-2791.528326610463,4914.826052942024,45.78324746659932,-35.45813863731194,511153.1079826653,0.3949387893489984
2024-04-19 13:35:22+00:00,510.2698400502159,4855.342920317604,-4760.000953341281,1103.7141135105674,9.276623725891112,-44.4318962097168,510821.28125,2024-04-19T13:35:22Z,509.7662226087296,4857.289333973087,-4788.051552695978,961.5162290989392,8.073798421221593,-44.58871702309295,510184.7994911745,-0.5036174414863126
2024-04-19 13:45:22+00:00,517.6496308870164,3718.8750559161736,-4795.340354376055,-3275.1415943279626,-28.50487518310547,-52.20576095581056,522490.4375,2024-04-19T13:45:22Z,516.3905341308528,3658.6211616641376,-4752.033433330454,-3401.055624776134,-29.710439369064662,-52.40709417110184,521612.19883688353,-1.2590967561636717
2024-04-19 13:55:22+00:00,519.6837439685196,1111.1085372219916,-2650.9530700809964,-6270.392065466319,-65.50714111328125,-67.25971221923828,537368.875,2024-04-19T13:55:22Z,518.0740836735959,1018.9897055323016,-2549.477431558823,-6326.100862029784,-66.66818150960714,-68.21411573625686,536082.03513858,-1.6096602949237422
2024-04-19 14:05:23+00:00,517.6067654797862,-1715.3692244702258,841.2115747336893,-6625.794562875295,-74.00946044921875,153.87681579589844,537356.75,2024-04-19T14:05:23Z,516.1841496014013,-1801.8235660119503,966.0628260545132,-6584.209790621858,-72.8501639949761,151.80164227468123,535696.0385284973,-1.4226158783849314
2024-04-19 14:15:23+00:00,512.5323815782231,-3524.038612890841,4183.357714901624,-4190.703355076217,-37.6292381286621,130.11061096191406,520464.5625,2024-04-19T14:15:23Z,511.768069271091,-3564.086036847286,4271.451337944393,-4064.823003906903,-36.32438784318703,129.8415178557198,519233.274220434,-0.7643123071320588
2024-04-19 14:25:23+00:00,504.6998344379199,-3630.0557109318856,5847.721114506882,17.210228836052245,0.1441600024700164,121.83052825927734,504699.96875,2024-04-19T14:25:23Z,504.7240971463052,-3611.3178030537865,5856.754004278151,174.90895153947528,1.4652568804831432,121.65829045621396,504737.9698629212,0.024262708385322185
2024-04-19 14:35:23+00:00,496.23353796742776,-2162.3774394431257,4975.058710950305,4222.544839934735,38.07002639770508,113.49186706542967,504324.75,2024-04-19T14:35:23Z,496.816567448941,-2103.326812501306,4900.275343348222,4339.159415574112,39.31002553176611,113.23027969327003,505358.5922100628,0.583029481513222
2024-04-19 14:45:23+00:00,491.9405528866164,44.23420420199631,1833.3248133045872,6620.795197465095,74.60948944091797,88.6178436279297,511807.90625,2024-04-19T14:45:23Z,492.80011395197744,113.66146270766808,1705.6547955466965,6654.892907793967,75.67952957158585,86.18755909460428,512866.75927870255,0.8595610653610493
2024-04-19 14:55:23+00:00,495.610608895161,1915.5018777598768,-2262.7338294821016,6201.555801894198,64.58827209472656,-49.75064468383789,513032.0,2024-04-19T14:55:23Z,496.2845139893634,1963.715813992676,-2388.499451911489,6139.752578247221,63.41206039302693,-50.5745095117119,513358.3145072954,0.6739050942023823
2024-04-19 15:05:23+00:00,505.3653361500583,2655.6231509968684,-5516.989167814586,3145.329968999961,27.33473777770996,-64.29598999023438,509846.34375,2024-04-19T15:05:23Z,505.284335937461,2664.877618831767,-5585.144587688857,3014.31194459008,26.11108672277571,-64.49247638355597,509400.2252206737,-0.08100021259730283
2024-04-19 15:15:23+00:00,514.765382297971,2090.6851658246624,-6448.485673926761,-1248.267320108589,-10.497108459472656,-72.03661346435547,515469.78125,2024-04-19T15:15:23Z,513.8472152068371,2063.3943836435,-6426.645475370881,-1392.8668185090844,-11.730430251323064,-72.19980397376789,514724.4640322523,-0.9181670911339097
2024-04-19 15:25:23+00:00,519.3734600342286,685.9488912816915,-4577.17424547007,-5114.156879822569,-48.0317268371582,-81.47691345214845,531153.5625,2024-04-19T15:25:23Z,517.8299958131047,640.9143268543282,-4471.165805118641,-5210.783623996899,-49.25600959770749,-81.8425683789238,530063.7583302241,-1.5434642211239407
2024-04-19 15:35:23+00:00,519.0274744859462,-753.4152346222143,-661.6452020584286,-6823.889572592981,-81.6916732788086,-138.7105712890625,539962.1875,2024-04-19T15:35:23Z,517.4035510084032,-791.9652845751009,-514.495697068385,-6830.561079174043,-82.17603873294345,-146.99046356271285,538388.8756140172,-1.6239234775430305
2024-04-19 15:45:24+00:00,515.2875397327325,-1518.4633696950043,3626.971736921193,-5662.035579141019,-55.388214111328125,112.71704864501952,529735.8125,2024-04-19T15:45:24Z,514.1659647211964,-1533.8274067586833,3758.7840584599535,-5569.807541167633,-54.081651860977885,112.1986416189305,528153.3039802127,-1.1215750115361516
2024-04-19 15:55:24+00:00,508.7981489818266,-1336.275552708866,6417.8554957538345,-2110.7757410810486,-17.952009201049805,101.76163482666016,510815.21875,2024-04-19T15:55:24Z,508.3515038880733,-1324.261377377008,6468.451979348547,-1956.8302709821323,-16.605662443720473,101.57006867373046,510085.4106140901,-0.4466450937533182
2024-04-19 16:05:24+00:00,500.214467828695,-464.7564289014022,6450.469908845096,2342.4684270785606,20.025266647338867,94.12104034423828,502704.625,2024-04-19T16:05:24Z,500.4154660813783,-440.1002248594825,6398.496426960762,2485.9684822787303,21.30718592583718,93.93471080183492,503219.7115251012,0.20099825268334826
2024-04-19 16:15:24+00:00,493.2540051174028,482.0376817542992,3668.9521466741967,5789.857007214608,57.57757186889648,82.51518249511719,508456.6875,2024-04-19T16:15:24Z,493.89597500905074,502.1487928832268,3539.0303390364006,5869.23743418151,58.81587206388038,81.92427692593512,509514.08079494815,0.641969891647932
2024-04-19 16:25:24+00:00,492.9561014623941,910.701067342467,-726.1246176279157,6771.653196567298,80.29976654052734,-38.56622695922852,513729.0,2024-04-19T16:25:24Z,493.6731419882926,913.4740175688056,-877.5251837800016,6754.057254613092,79.44224424884173,-43.85011678864243,514334.4032536438,0.7170405258985397
2024-04-19 16:35:24+00:00,500.4690824632981,582.9284896012434,-4818.997286519215,4873.672246492652,45.293243408203125,-83.10274505615233,511228.65625,2024-04-19T16:35:24Z,500.6706882788467,568.2132895192603,-4926.361760002283,4767.188760635043,44.0480904690568,-83.42050086702221,510965.6475339104,0.20160581554858936
2024-04-19 16:45:24+00:00,510.76806807460434,-258.13180033581114,-6824.528170449811,903.4358091952676,7.582131862640383,-92.16613006591795,511137.5,2024-04-19T16:45:24Z,510.1971075780857,-278.24120081926014,-6841.358944435819,753.3501212439326,6.317619358378157,-92.32896205224624,510454.0383727634,-0.5709604965186372
2024-04-19 16:55:24+00:00,517.8838724125899,-1036.8119762470571,-5879.489803171221,-3451.336618335918,-30.18623352050781,-100.00093841552734,523258.5625,2024-04-19T16:55:24Z,516.5773501801459,-1045.5342509891266,-5798.099922287221,-3581.337933197811,-31.4522691387248,-100.22193174775713,522366.2527420502,-1.3065222324439674
2024-04-19 17:05:24+00:00,519.6445147634986,-1187.228679030388,-2422.5004673929,-6348.335953191352,-67.10398864746094,-116.10873413085938,537770.5625,2024-04-19T17:05:24Z,518.0236858214394,-1173.6228680202105,-2277.497793124453,-6402.5499116088495,-68.31238248883719,-117.26261296107376,536468.0744941672,-1.6208289420592337
2024-04-19 17:15:24+00:00,517.3313179356928,-494.7591748818508,2025.076459381507,-6572.804729807815,-72.50502014160156,103.72933959960938,536769.5,2024-04-19T17:15:24Z,515.9873990559172,-461.4198330529083,2171.6644007232253,-6526.861167357168,-71.3219997970713,101.99541366971243,535163.3286947496,-1.3439188797756287
2024-04-19 17:25:25+00:00,512.1329045910597,753.1790272969823,5538.8029893124185,-4028.67250549571,-35.950035095214844,82.25628662109375,519465.34375,2024-04-19T17:25:25Z,511.4358456612008,791.9321332363538,5628.073401308762,-3894.0784893862506,-34.583222090032976,81.9904363518759,518288.61822757777,-0.6970589298589402
2024-04-19 17:35:25+00:00,504.4037399807421,1884.6210583948373,6615.822378013658,220.1471469792399,1.844428300857544,74.09956359863281,504425.71875,2024-04-19T17:35:25Z,504.2956142636558,1903.2257662055883,6602.834886465856,384.943937217677,3.226278407113508,73.92070509410067,504362.8161896104,-0.10812571708629548
2024-04-19 17:45:25+00:00,496.0002473774639,2187.046403018968,4825.640759474026,4379.929472871333,39.7556266784668,65.61931610107422,504705.3125,2024-04-19T17:45:25Z,496.475276854012,2169.4991936168294,4723.502629895399,4499.121037640472,41.05480180309475,65.33073685168524,505658.367644852,0.4750294765481158
2024-04-19 18:05:25+00:00,496.21796487602205,-457.7592732673608,-3106.364576767004,6115.36685302366,62.96640396118164,-98.38287353515624,513157.21875,2024-04-19T18:05:25Z,496.6443557527491,-520.6790808510847,-3231.010040944995,6045.832126306708,61.72153983073377,-99.15454216450678,513199.88216366805,0.426390876727055
2024-04-19 18:15:25+00:00,505.9743848038706,-2335.421798741735,-5757.313218795242,2964.816871416133,25.649179458618164,-112.07965850830078,509955.53125,2024-04-19T18:15:25Z,505.768441222589,-2380.079561057165,-5809.056595300235,2824.5772921502303,24.358295768738056,-112.27983367309666,509382.3681571493,-0.20594358128158774
2024-04-19 18:25:25+00:00,515.1409251280074,-3346.877920579947,-5850.14277974711,-1446.208212659679,-12.183843612670898,-119.77395629882812,516086.28125,2024-04-19T18:25:25Z,514.161817649142,-3346.9664857849457,-5809.3767295349335,-1597.7297484675323,-13.4843788940237,-119.94761113840514,515315.921610604,-0.9791074788654441
2024-04-19 18:35:25+00:00,519.363881484197,-2848.037572635219,-3456.32404797802,-5245.762525153251,-49.686336517333984,-129.48878479003906,531756.5,2024-04-19T18:35:25Z,517.880888443382,-2795.8056791530885,-3343.569175305026,-5344.069469243127,-50.97439111755168,-129.9014917051845,530746.5932350447,-1.4829930408150176
2024-04-19 18:45:25+00:00,518.7389447969917,-886.7483677205055,279.3811772568482,-6833.924296336549,-82.30003356933594,162.51231384277344,539736.75,2024-04-19T18:45:25Z,517.2654041740625,-799.4386364120351,413.69422168601386,-6836.397389930219,-82.54491081361533,152.63929856095635,538287.2853051815,-1.4735406229292494
2024-04-19 18:55:26+00:00,514.8112500449688,1758.429444399616,3696.333418261789,-5545.96977343977,-53.73992538452149,64.55850982666016,528676.875,2024-04-19T18:55:26Z,513.8959697852961,1848.110946582848,3798.946412125313,-5445.421062096887,-52.36721306398701,64.05801118104051,527268.3388310121,-0.915280259672727
2024-04-19 19:05:26+00:00,508.2287017679319,3886.661453125422,5351.770652950948,-1916.8845049944184,-16.257816314697266,54.01140594482422,509892.625,2024-04-19T19:05:26Z,507.9567778621258,3931.343084805958,5374.460844884796,-1754.4228948175696,-14.848431974360649,53.81505084896707,509350.7988961246,-0.2719239058060907
2024-04-19 19:15:26+00:00,499.6610019235841,4414.108260189913,4630.761738704973,2525.034522919105,21.66069793701172,46.37215423583984,502554.65625,2024-04-19T19:15:26Z,500.0007569936124,4387.469411600826,4568.713484643985,2680.6246029014287,23.06604927908994,46.15932237403103,503261.4286088683,0.33975507002833183
2024-04-19 19:45:26+00:00,500.7722887461941,-3279.9423942030035,-3767.478705894923,4729.426507953881,43.61245346069336,-131.04261779785156,510904.84375,2024-04-19T19:45:26Z,501.1374966516951,-3371.0278543019936,-3829.378063796332,4614.8079537850745,42.308274276741976,-131.35768492505474,510784.84565953165,0.3652079055009949
2024-04-19 19:55:26+00:00,511.1673263510738,-5242.306087791088,-4414.56620555724,701.6738556765979,5.881896495819092,-139.89913940429688,511390.15625,2024-04-19T19:55:26Z,510.6193745438295,-5265.834548195757,-4407.927769605369,544.1724697079663,4.558898574878224,-140.06795359889753,510753.42043691967,-0.547951807244317
2024-04-19 20:05:26+00:00,518.0265373807215,-4964.841929328982,-3125.1408617677453,-3625.039412914819,-31.871927261352536,-147.81146240234375,523954.90625,2024-04-19T20:05:26Z,516.7501598709259,-4904.674576401787,-3058.984198170401,-3758.490644167509,-33.195086514930345,-148.04872583400834,523124.8162004426,-1.2763775097955659
2024-04-19 20:15:26+00:00,519.5615976316767,-2436.116538064253,-645.0458578513643,-6420.864271888064,-68.69134521484375,-165.1693115234375,538103.0,2024-04-19T20:15:26Z,517.9628024190979,-2312.903635917598,-553.0704483398905,-6473.0813632347445,-69.94207198120571,-166.551741207024,536814.5095518474,-1.598795212578807
2024-04-19 20:25:26+00:00,517.010623274693,1329.2688212294393,1829.7550046962888,-6513.685728560046,-70.9621353149414,54.00258255004882,536103.875,2024-04-19T20:25:26Z,515.7780861326355,1464.8978473647237,1905.8784551012948,-6461.25118115478,-69.70882429507051,52.45337057603519,534573.0862783724,-1.232537142057481
2024-04-19 20:35:27+00:00,511.662242187218,4706.433262602081,3225.095274216073,-3862.328315219387,-34.26175308227539,34.420989990234375,518403.4375,2024-04-19T20:35:27Z,511.0972281343993,4798.869982234823,3255.5353649728777,-3719.393046064779,-32.83774906795328,34.152821207225735,517350.38277074415,-0.5650140528186967
2024-04-19 20:45:27+00:00,503.7475537971732,6154.136936332176,3050.7871158319817,423.8296291408938,3.5528550148010254,26.36897087097168,503829.03125,2024-04-19T20:45:27Z,503.8664347561762,6152.772205498208,3025.134795978982,594.9159011168986,4.989935755490121,26.181970978686696,504026.9600992287,0.11888095900297913
2024-04-19 20:55:27+00:00,495.42231556953993,4924.99409076345,1575.8398919692302,4528.46326091714,41.387020111083984,17.74300193786621,504728.1875,2024-04-19T20:55:27Z,496.1458563340239,4826.602108681098,1513.43348808701,4655.018361993842,42.80012937104915,17.40938276160474,505975.9618645087,0.7235407644839711
2024-04-19 21:25:27+00:00,506.25489895773535,-5913.300140476535,-2169.0019094861664,2779.0581108930505,23.93999671936035,-159.85693359375,509752.875,2024-04-19T21:25:27Z,506.2505327594463,-5980.077153182309,-2169.4832689472723,2631.883600951706,22.602209653243936,-160.0599796271755,509388.0696087461,-0.004366198289062595
2024-04-19 21:35:27+00:00,515.3276659404783,-6535.905256483868,-1446.851626057521,-1645.7271800061917,-13.894771575927734,-167.5177459716797,516551.71875,2024-04-19T21:35:27Z,514.4634002627017,-6500.310176370104,-1417.3863984186312,-1801.3671714169443,-15.24009989931731,-167.69924628052524,515930.2167992033,-0.8642656777765296
2024-04-19 21:45:27+00:00,519.3924246230945,-4319.126994745789,-184.93556135603788,-5374.649105285436,-51.36197280883789,-177.5482177734375,532399.6875,2024-04-19T21:45:27Z,517.9190797546316,-4193.563027200258,-146.19615916509352,-5472.498997264887,-52.691723773040174,-178.0033608991053,531408.6635700138,-1.4733448684628456
2024-04-19 21:55:27+00:00,518.5957471208358,-189.6655509950753,877.0091603873028,-6838.114103798751,-82.57010650634764,102.20308685302734,539620.0625,2024-04-19T21:55:27Z,517.1189192212951,-26.1257156655552,903.1726081863944,-6835.799212846955,-82.51630668970678,91.65691024357116,538138.0271554114,-1.4768278995406945
2024-04-19 22:05:27+00:00,514.5519662097413,4079.605070591752,1204.4135106490926,-5423.593988148219,-52.06565856933594,16.448074340820312,527815.125,2024-04-19T22:05:27Z,513.626959913282,4211.122196135397,1206.5709268880748,-5320.436723311708,-50.70808784872506,15.988069216873754,526395.1567501454,-0.9250062964592871
2024-04-19 22:15:28+00:00,507.7875464953404,6628.069440370335,727.6855827523807,-1719.048005818995,-14.542975425720217,6.265323162078857,509126.0,2024-04-19T22:15:28Z,507.55762637923,6671.424498597481,708.6823193394117,-1550.0500048439949,-13.087819340581966,6.063593101103793,508645.9822350321,-0.22992011611040652
2024-04-19 22:25:28+00:00,499.1452002449414,6317.027282317089,-154.17264034033826,2714.4810872868434,23.377052307128903,-1.3980766534805298,502489.53125,2024-04-19T22:25:28Z,499.59154376313927,6246.413809923206,-177.0423216660929,2872.998512570792,24.826660776186355,-1.623501609856555,503337.06978333,0.4463435181978639
2024-04-19 22:35:28+00:00,492.5801052322686,3262.026136908129,-823.3337786423014,5990.664446553997,60.83356857299805,-14.16556453704834,508855.09375,2024-04-19T22:35:28Z,493.5326007410858,3108.5755728612644,-831.7958790629283,6071.632122019033,62.22378556184748,-14.98031751364952,510244.3077284237,0.9524955088172078
2024-04-19 22:45:28+00:00,493.1307322436096,-1210.5375442130098,-814.1765656642206,6714.613586956898,77.81571197509764,-146.07623291015625,513555.625,2024-04-19T22:45:28Z,494.091991477836,-1372.1181080079994,-801.1673827151748,6686.026774838576,76.71187548550054,-149.71972980907424,514338.4433778925,0.9612592342264179
2024-04-19 22:55:28+00:00,501.1153103433626,-5132.905931069907,-93.01372659192025,4579.163405996487,41.90913009643555,-178.96185302734375,510614.5625,2024-04-19T22:55:28Z,501.6102443503624,-5239.697385349676,-66.53952905985693,4457.809545862032,40.56398294343903,-179.2724333134691,510612.3388269795,0.49493400699981294
2024-04-19 23:05:28+00:00,511.3864195821634,-6810.730927509139,912.6492111295044,496.5366043569221,4.158645153045654,172.36773681640625,511498.0,2024-04-19T23:05:28Z,511.0324128075563,-6817.294867390315,934.5961442828284,334.1794974389653,2.7977042148366427,172.19387132566698,511082.9598159613,-0.3540067746071145
2024-04-19 23:15:28+00:00,518.0930797030724,-5543.18619598957,1551.3864924017755,-3797.930496992466,-33.580440521240234,164.36451721191406,524599.5,2024-04-19T23:15:28Z,516.9089312018195,-5447.39570813757,1550.5809665226698,-3932.332267065533,-34.938791410177494,164.1111935710547,523885.70612501726,-1.184148501252821
2024-04-19 23:25:28+00:00,519.4967916821734,-1928.4795355596325,1324.8069443587744,-6488.698264310205,-70.28472137451172,145.51211547851562,538430.8125,2024-04-19T23:25:28Z,517.8916443517073,-1772.0131052671986,1294.188319148574,-6537.603323318105,-71.55284590633809,143.85750657861013,537119.9067625534,-1.6051473304660249
2024-04-19 23:35:28+00:00,516.8503162796123,2434.2145642065248,194.66021820041303,-6448.066140054066,-69.37483978271484,4.572121620178224,535563.1875,2024-04-19T23:35:28Z,515.5615841049448,2584.0485608817744,144.38185207259596,-6389.438714338486,-68.07259745023711,3.198035157334467,533943.8796106819,-1.2887321746675298
2024-04-19 23:45:28+00:00,511.39092596854425,5659.2071619331045,-1348.7695334192388,-3690.499977881795,-32.5504264831543,-13.405328750610352,517546.90625,2024-04-19T23:45:28Z,510.7625866365252,5738.375020082167,-1394.3388391121669,-3547.366466183217,-31.150765333912936,-13.657334576652046,516451.9208201226,-0.6283393320190385
2024-04-19 23:55:29+00:00,503.3342226523218,6381.746361455741,-2496.340669089225,629.4782205045697,5.281014919281006,-21.3638916015625,503513.96875,2024-04-19T23:55:29Z,503.4370830276566,6356.265648719176,-2511.280919016369,804.6222771554441,6.756154109701512,-21.55835508542565,503730.7523615519,0.10286037533484205
2024-04-20 00:05:29+00:00,495.04384687767833,4351.380383289514,-2529.865635050392,4680.372162809325,43.09668350219727,-30.17345428466797,504984.28125,2024-04-20T00:05:29Z,495.8289581037943,4232.440089927437,-2496.7276564611598,4806.683876416963,44.54581721041199,-30.536467503758413,506309.56563495286,0.7851112261159869
