datetime,E_J2_mean,dadt_new_m_per_day,altitude_diff_km,ddeltahdt_old_m_per_day
2024-04-06 15:00:00+00:00,-28947579.051406767,-534.0607867822746,0.4622388184686201,
2024-04-06 21:00:00+00:00,-28947300.591358382,404.08186707375734,0.5220103944272978,
2024-04-07 03:00:00+00:00,-28947558.365002207,-223.67791785728505,0.4547135226503656,
2024-04-07 06:00:00+00:00,-28947601.297472563,-393.19762566553857,0.4370356074522874,
2024-04-07 12:00:00+00:00,-28947527.155368418,108.73189750867284,0.4474340012837388,
2024-04-07 15:00:00+00:00,-28947857.655457024,-262.03924512948686,0.3620510642928138,-152.8269243394791
2024-04-07 18:00:00+00:00,-28947802.878714327,421.75744772758264,0.409227270198869,396.04292951889875
2024-04-07 21:00:00+00:00,-28947413.95874306,39.0925046765095,0.4610617966725385,117.08765950402267
2024-04-08 00:00:00+00:00,-28947761.755077228,-527.2924809194437,0.4384991850748747,-467.89238194742194
2024-04-08 03:00:00+00:00,-28947968.63062177,-183.87262309912603,0.344088701185683,-202.92265614784787
2024-04-08 06:00:00+00:00,-28947955.2050292,154.42094667088406,0.3877685210379127,374.2302956989079
2024-04-08 09:00:00+00:00,-28947806.12862019,-21.801179852391517,0.43764627511041,-167.83570099528333
2024-04-08 12:00:00+00:00,-28947978.14800633,-243.5199377502835,0.3458095957890919,-555.8494462075032
2024-04-08 15:00:00+00:00,-28948062.308191314,-260.0161076190872,0.2986839135585342,
2024-04-08 21:00:00+00:00,-28948298.06988091,244.85290137763036,0.3767135383911864,
2024-04-09 00:00:00+00:00,-28947994.08327674,113.45739766389104,0.3788867222206704,-223.46853956514678
2024-04-09 03:00:00+00:00,-28948178.694602557,-199.20709351589255,0.3208464034998997,-390.65366047384464
2024-04-09 06:00:00+00:00,-28948203.647619378,-136.66522390163172,0.2812233071022092,10.950759386105348
2024-04-09 09:00:00+00:00,-28948322.49698688,-15.12713250911714,0.323584093346426,191.1886737491386
2024-04-09 12:00:00+00:00,-28948219.562935207,-206.44205998409234,0.3290204755394939,-367.67440619496483
2024-04-09 15:00:00+00:00,-28948539.726979986,-475.985404974379,0.2316654917976848,-316.17470090054667
2024-04-09 18:00:00+00:00,-28948720.389803268,183.5699977283437,0.2499768003143572,363.3408146586132
2024-04-09 21:00:00+00:00,-28948346.686580762,438.86995445413345,0.3225006954623381,251.98628536509204
2024-04-10 00:00:00+00:00,-28948258.70662626,-223.7153202533432,0.3129733716556302,-458.1811229040793
2024-04-10 03:00:00+00:00,-28948582.068249818,-396.0498073481604,0.2079554147363183,-266.6891846224645
2024-04-10 06:00:00+00:00,-28948675.46361123,-95.15810221518491,0.2463010755000141,348.0694176964789
2024-04-10 09:00:00+00:00,-28948682.205670074,-74.3003369733556,0.294972769160438,-24.348785118036396
2024-04-10 12:00:00+00:00,-28948753.61449423,-304.4949039905405,0.240213879220505,-589.5432447512121
2024-04-10 15:00:00+00:00,-28949002.540376168,-300.44988615678733,0.147586957972635,-119.343229542892
2024-04-10 18:00:00+00:00,-28949069.70294217,221.79916383889932,0.210378071834782,414.4494344584473
2024-04-10 21:00:00+00:00,-28948769.243485138,162.3220325001902,0.2511993165872468,-36.407379515821624
2024-04-11 00:00:00+00:00,-28948898.91059574,-361.37768824579763,0.2012762269558266,-484.64789499121287
2024-04-11 03:00:00+00:00,-28949149.420001253,-251.62620305436155,0.1300373428394436,
2024-04-11 09:00:00+00:00,-28949034.14496308,142.43171681437363,0.2011459676175491,
2024-04-11 12:00:00+00:00,-28949013.730735935,-329.95216357521616,0.2179527961066014,-316.9106403749996
2024-04-11 15:00:00+00:00,-28949381.316050544,-283.9165766771416,0.1219183075237992,-457.5386797064312
2024-04-11 18:00:00+00:00,-28949312.425531607,219.57789793970986,0.1035681261799936,277.4055888705792
2024-04-11 21:00:00+00:00,-28949150.330699857,16.433036242661263,0.191269704741444,370.42235818034925
2024-04-12 00:00:00+00:00,-28949295.133942746,-253.21533298014583,0.1961737157250809,-379.86833917625523
2024-04-12 03:00:00+00:00,-28949416.79748539,-253.16861861643437,0.0963026199473802,-436.64356537010485
2024-04-12 06:00:00+00:00,-28949561.519062564,-65.996199996978,0.0870128243825547,
2024-04-12 12:00:00+00:00,-28949451.76310129,-105.40433104093398,0.1342448821025641,
2024-04-12 15:00:00+00:00,-28949597.151634857,-283.79586157923404,0.0362326170866253,-354.12665807371
2024-04-12 18:00:00+00:00,-28949750.41621401,1.562764204326449,0.0457132175841366,413.83899736229085
2024-04-12 21:00:00+00:00,-28949595.50774398,67.49332109318458,0.139692366427198,291.1413789572632
2024-04-13 00:00:00+00:00,-28949679.409374706,-245.28136291748513,0.1184985623234524,-476.2849814512721
2024-04-13 03:00:00+00:00,-28949853.573432002,-210.3198060754556,0.02062112106438,-204.71291016224328
2024-04-13 06:00:00+00:00,-28949900.732247822,19.016675309142624,0.0673203347828916,453.13892970511927
2024-04-13 09:00:00+00:00,-28949833.560960077,-30.525013742869522,0.1339058534906598,-67.23231802379797
2024-04-13 12:00:00+00:00,-28949932.861540403,-273.8284226740706,0.0505122552769421,-563.2489042395712
2024-04-13 15:00:00+00:00,-28950121.649614185,-353.0652683334124,-0.006906372569233,
2024-04-13 21:00:00+00:00,-28950117.418622684,103.76262775297056,0.0889409719412697,
2024-04-14 00:00:00+00:00,-28950195.14605214,-377.4500592983709,0.1045549431196946,-242.01501235847917
2024-04-14 03:00:00+00:00,-28950514.58094997,-166.9995843367553,0.0284372188516499,-450.4735030150183
2024-04-14 06:00:00+00:00,-28950370.8494764,138.6170289289119,-0.00806343263406,156.7549246519776
2024-04-14 09:00:00+00:00,-28950368.710178643,50.243949499233565,0.0676259500146443,355.93244402753004
2024-04-14 12:00:00+00:00,-28950317.970941577,-293.79051936398946,0.0809196783728225,-370.8762893475064
2024-04-14 15:00:00+00:00,-28950677.892948344,-732.5326787547916,-0.0250931223222323,-415.0994376570904
2024-04-14 18:00:00+00:00,-28951088.73984634,72.61689488259027,-0.0228551810414501,371.82357534697917
2024-04-14 21:00:00+00:00,-28950601.49965327,447.7069150894452,0.0678627715145125,350.52464767773
2024-04-15 00:00:00+00:00,-28950617.65488023,-379.18034819795076,0.0647759808779824,-412.75383407014436
2024-04-15 03:00:00+00:00,-28951000.548105575,-419.11796533967924,-0.0353256870030236,-178.71208493988883
2024-04-15 06:00:00+00:00,-28951058.692978818,38.80516358360993,0.0200979596430102,431.8914341631623
2024-04-15 09:00:00+00:00,-28950959.71037213,37.59861352051432,0.072647171537767,64.7184564095368
2024-04-15 12:00:00+00:00,-28951019.133297995,-278.06010791687737,0.0362775737453944,-505.50936618219555
2024-04-15 15:00:00+00:00,-28951252.301330198,-431.57014398398394,-0.0537301700077819,-239.72775478432558
2024-04-15 18:00:00+00:00,-28951473.33865307,130.0808206291436,-0.023654364950687,461.50524293034323
2024-04-15 21:00:00+00:00,-28951115.477592397,131.34779643035375,0.0616461407248039,128.97272332907
2024-04-16 00:00:00+00:00,-28951335.089886338,-404.2152638817143,0.0085888158815805,-495.2193516101032
2024-04-16 03:00:00+00:00,-28951540.782889955,-232.20501136402487,-0.0621586971777219,129.44952161092283
2024-04-16 06:00:00+00:00,-28951579.440651108,11.737145509133207,0.0409511962843112,
2024-04-16 12:00:00+00:00,-28951679.167538155,-503.68929286575326,0.0801868701614125,
2024-04-16 15:00:00+00:00,-28952058.45471946,-561.9081461274973,0.0004045821680733,-441.5582076264848
2024-04-16 18:00:00+00:00,-28952270.4243923,97.2128205529295,-0.0302026817452087,317.6157478096684
2024-04-16 21:00:00+00:00,-28951956.15772266,270.7609552517623,0.0798085191204904,537.569311257584
2024-04-17 00:00:00+00:00,-28951985.445612088,-240.23213694593616,0.1041896460691873,-294.7028804292132
2024-04-17 03:00:00+00:00,-28952208.999336995,-338.0177598777539,0.0061327990131871,-379.2990836188892
2024-04-17 06:00:00+00:00,-28952341.149786986,,0.009364875164465,
2024-04-17 12:00:00+00:00,-28952518.592545744,,0.0832248056361208,
2024-04-17 15:00:00+00:00,-28952719.113592096,-1091.6016058946802,-0.0031198161045153,
2024-04-18 00:00:00+00:00,-28952832.571524568,,0.0011014776696356,
2024-04-18 03:00:00+00:00,-28953003.15857084,-254.8756455088497,-0.0068463424674973,280.31211449547277
2024-04-18 06:00:00+00:00,-28953100.852054246,49.18813710140989,0.0711795062935038,593.0894986993276
2024-04-18 09:00:00+00:00,-28952951.376864478,-1.5557408396470527,0.1414260322073346,40.54377020861482
2024-04-18 12:00:00+00:00,-28953102.490032986,-391.74805141779393,0.0813154488456575,-627.8503916100816
2024-04-18 15:00:00+00:00,-28953363.61719404,-326.8892003173309,-0.0155365656951858,98.30449802780078
2024-04-18 18:00:00+00:00,-28953446.5329159,54.27770554386948,0.1058915733526077,
2024-04-19 00:00:00+00:00,-28953481.48665975,-438.6896692379518,0.1454426128004797,
2024-04-19 03:00:00+00:00,-28953768.173311234,-224.16765830010561,0.0634833844734998,-425.14187104029605
2024-04-19 06:00:00+00:00,-28953717.39231109,-158.22587672537188,0.0391571450404057,224.16782387904283
2024-04-19 09:00:00+00:00,-28953934.778797414,-174.0358855202354,0.1195253404432605,461.3603460991272
2024-04-19 12:00:00+00:00,-28953900.56253685,-221.45541868213303,0.1544972315651875,-230.0519539198828
2024-04-19 15:00:00+00:00,-28954167.883217677,-612.3053031117355,0.0620123519632898,-309.64427979870356
2024-04-19 18:00:00+00:00,-28954544.877004493,-252.36368900712463,0.0770861616155116,569.5094312638956
2024-04-19 21:00:00+00:00,-28954433.40441004,68.51607046804769,0.2043897097792637,545.3291744190664
2024-04-20 00:00:00+00:00,-28954472.77769466,-353.25691271024357,0.2134184552202782,-388.8561566584484
2024-04-20 03:00:00+00:00,-28954805.280991036,-400.26315436213565,0.1071756706146516,
2024-04-20 09:00:00+00:00,-28954701.21224842,79.32081874217567,0.2615727733821131,
2024-04-20 12:00:00+00:00,-28954810.622172132,-410.17475298304726,0.2394035231520206,-523.2188525667424
2024-04-20 15:00:00+00:00,-28955132.96308006,-519.9057286678703,0.1307680602404275,-143.4850398652544
2024-04-20 18:00:00+00:00,-28955357.889582932,-102.607896481837,0.203532263185707,584.6204016988848
2024-04-20 21:00:00+00:00,-28955240.95739762,9.350162194249767,0.2769231606651487,31.525939393986846
2024-04-21 00:00:00+00:00,-28955348.04848735,-372.4359783655425,0.2114137480342037,-524.0393017529641
2024-04-21 03:00:00+00:00,-28955632.94021029,-279.72068184805,0.1459133352269077,164.93956217823347
2024-04-21 06:00:00+00:00,-28955642.50183046,-280.3744844458834,0.2526486385787621,
2024-04-21 12:00:00+00:00,-28955784.602703895,-191.69996718973147,0.2952657224972768,
2024-04-21 15:00:00+00:00,-28956129.969737504,-420.75921159754637,0.2097161329990626,-507.3649506555288
2024-04-21 18:00:00+00:00,-28956227.470965285,105.98990948194067,0.1684244848333946,429.9917064711282
2024-04-21 21:00:00+00:00,-28956018.425652683,-5.524521155339782,0.3172140596168447,578.4206854402784
2024-04-22 00:00:00+00:00,-28956233.287308857,-421.0060323711907,0.3130296561934642,-403.683070606803
2024-04-22 03:00:00+00:00,-28956461.63913434,-290.31160309816096,0.2162932919651439,-338.14444609038196
2024-04-22 06:00:00+00:00,-28956538.865498014,40.878486648246195,0.2284935446708687,432.80189867368784
2024-04-22 09:00:00+00:00,-28956418.613148484,-116.85903601959966,0.3244937666335659,438.83398223397285
2024-04-22 12:00:00+00:00,-28956661.89826222,-373.29295267601594,0.3382020402293619,-441.9307764367207
2024-04-22 15:00:00+00:00,-28956811.64240878,-440.80060426035044,0.2140110725243857,-234.73045552486838
2024-04-22 18:00:00+00:00,-28957125.965752136,-67.8854432056235,0.2795194263481448,577.3749673273873
2024-04-22 21:00:00+00:00,-28956883.060300305,161.11268497311943,0.3583548143562325,189.80795273796525
2024-04-23 00:00:00+00:00,-28956956.377390895,-306.10604769703576,0.3269714145326361,-535.538606756518
2024-04-23 03:00:00+00:00,-28957205.322800443,-314.49439275634234,0.224470162667103,-116.30120812651535
2024-04-23 06:00:00+00:00,-28957287.511884466,-96.05308312051339,0.2978961125010073,634.4706480954303
2024-04-23 09:00:00+00:00,-28957306.448978484,-108.06605482145228,0.3830878246909606,93.41138749800848
2024-04-23 12:00:00+00:00,-28957401.31209499,-341.33872661300836,0.3212489593755094,-546.636141699992
2024-04-23 15:00:00+00:00,-28957665.757230125,-393.79742767404207,0.2464287892659626,
2024-04-23 21:00:00+00:00,-28957617.861062646,-2.820032508320145,0.3650760639708892,
2024-04-24 00:00:00+00:00,-28957818.885701373,-543.2581873499494,0.4118552325384144,-152.00166694626205
2024-04-24 03:00:00+00:00,-28958189.736840915,-391.2996470336617,0.3270756472343237,
2024-04-24 09:00:00+00:00,-28958173.598137055,42.016425155075666,0.4160119759151257,
2024-04-24 12:00:00+00:00,-28958186.564319536,-351.51306029848024,0.4342164648459174,-419.742236578031
2024-04-24 15:00:00+00:00,-28958543.696988232,-386.75228099458417,0.3110764167706179,-552.5150827365906
2024-04-24 18:00:00+00:00,-28958593.65548473,101.0849823249598,0.2960876941617698,460.7280878403799
2024-04-24 21:00:00+00:00,-28958437.3054832,8.182526536887142,0.4262584387307129,488.7648035864913
2024-04-25 00:00:00+00:00,-28958585.040099826,-283.07478547480565,0.4182788950583926,-504.77086451201126
2024-04-25 03:00:00+00:00,-28958735.386286225,-185.263599534258,0.3000657226027101,-174.7014464924632
2024-04-25 06:00:00+00:00,-28958780.105585348,-74.09729584141103,0.3746035334352768,572.7414178320489
2024-04-25 09:00:00+00:00,-28958813.40390953,-121.25431553069345,0.4432510770607223,176.92682600045396
2024-04-25 12:00:00+00:00,-28958907.788899764,-424.259384439154,0.4188352399353903,-572.8439072458968
2024-04-25 15:00:00+00:00,-28959260.12208775,-474.2795142848186,0.3000401002492481,-221.59990807426766
2024-04-25 18:00:00+00:00,-28959407.185363647,-6.429152426687746,0.3634352629168234,598.6465965456773
2024-04-25 21:00:00+00:00,-28959266.889560953,-58.12771240071064,0.4497017493856674,48.77572002351371
2024-04-26 00:00:00+00:00,-28959468.380853698,-365.11306876225296,0.3756291929227018,-544.0498946868502
2024-04-26 03:00:00+00:00,-28959651.281728353,-54.60985624718492,0.3136892757139549,170.95510063563756
2024-04-26 06:00:00+00:00,-28959525.884678964,185.8745235716903,0.4183679680816112,
2024-04-26 12:00:00+00:00,-28959747.85573702,-651.7147165409383,0.4764576104665252,
2024-04-26 15:00:00+00:00,-28960141.619584665,-412.99410550804265,0.3764183808642087,-612.6001155146239
2024-04-26 18:00:00+00:00,-28960182.639681946,138.30358265235574,0.3233075815878692,324.40732839359043
2024-04-26 21:00:00+00:00,-28959996.045299787,13.63534245052109,0.4575202129626063,636.7527467468788
2024-04-27 00:00:00+00:00,-28960168.279218856,-459.3486245079049,0.4824957682745889,-361.0377934976441
2024-04-27 03:00:00+00:00,-28960479.74284987,-279.3740469128533,0.3672607645881953,-413.67977349500484
2024-04-27 06:00:00+00:00,-28960462.421955604,83.90444355682587,0.3790758249008377,479.4430353970256
2024-04-27 09:00:00+00:00,-28960391.386413433,-138.48853749406058,0.4871215234374517,
2024-04-27 15:00:00+00:00,-28960828.383845568,-337.20739063060415,0.360234900222963,
2024-04-27 18:00:00+00:00,-28960963.374033164,138.47796425363566,0.4068361897744807,543.8135132644675
2024-04-27 21:00:00+00:00,-28960682.6376054,77.96711680040313,0.4961882785390799,211.30330402070308
2024-04-28 00:00:00+00:00,-28960881.29535417,-324.16083419159776,0.4596620157796565,-575.7730025413823
2024-04-28 03:00:00+00:00,-28961024.007132478,-295.87091242674643,0.3522450279037343,-129.71954005433872
2024-04-28 06:00:00+00:00,-28961192.90301436,4.6198452120290145,0.4272321307660718,615.2945249084498
2024-04-28 09:00:00+00:00,-28961019.142067734,128.97724735379475,0.5060686591308468,2.0040069387048387
2024-04-28 12:00:00+00:00,-28961057.055237297,-348.2646989365252,0.427733132500748,-745.2614938524678
2024-04-28 15:00:00+00:00,-28961385.83804032,-393.47437081428586,0.3197532856677298,20.28274434769628
2024-04-28 18:00:00+00:00,-28961471.43293177,178.25874956544092,0.4328038185876721,638.4262780857171
2024-04-28 21:00:00+00:00,-28961198.124731984,156.99658381595376,0.4793598551891591,
2024-04-29 03:00:00+00:00,-28961536.758819554,-145.6474682740486,0.3651099215718432,
2024-04-29 06:00:00+00:00,-28961459.464495502,11.40700020310219,0.329860033627142,213.33334659493607
2024-04-29 09:00:00+00:00,-28961524.745759264,-98.47841916473034,0.4184432582205772,450.29985033352204
2024-04-29 12:00:00+00:00,-28961563.197085306,-356.96951141941065,0.4424349962105225,-447.63266700738296
2024-04-29 15:00:00+00:00,-28961900.671959933,-205.45927962948545,0.3065350914687315,-562.6548293903397
2024-04-29 18:00:00+00:00,-28961779.51186287,226.63241814723867,0.3017712888629376,380.72812078303286
2024-04-29 21:00:00+00:00,-28961662.07927213,107.90456147571503,0.4017171216644897,311.51572611292977
2024-04-30 00:00:00+00:00,-28961665.872541055,-333.86655712672075,0.37965022039117,-595.7641932764093
2024-04-30 03:00:00+00:00,-28962013.718996715,-170.3832388209472,0.2527760733453874,-308.2134924043205
2024-04-30 06:00:00+00:00,-28961845.309117295,221.91913038876555,0.3025968472900899,495.482190121493
2024-04-30 09:00:00+00:00,-28961780.04682318,-6.637004939672322,0.3766466208757606,176.79667811285074
2024-04-30 12:00:00+00:00,-28961852.29940501,-391.58609519634797,0.3467960168183026,-716.1960135674693
2024-04-30 15:00:00+00:00,-28962192.449456826,-200.38142508433108,0.1975976174838933,-377.0323441331127
2024-04-30 18:00:00+00:00,-28962063.30419849,197.9242004019502,0.2525379307850244,600.8151333305708
2024-04-30 21:00:00+00:00,-28961984.03082389,-116.0278559745481,0.347801400816536,1362.4818441394384
2024-05-01 00:00:00+00:00,-28962185.478198845,-278.1776236334994,0.593158391819884,694.9760711070212
2024-05-01 03:00:00+00:00,-28962276.95363304,-147.10804136553628,0.5215454185932913,-376.7734273501447
2024-05-01 06:00:00+00:00,-28962340.41102445,56.422912354461765,0.4989650349823478,102.81013325425192
2024-05-01 09:00:00+00:00,-28962217.51248105,30.929282571492358,0.5472479519068543,190.60846225306705
2024-05-01 12:00:00+00:00,-28962307.839051887,-313.2663329710374,0.5466171505456145,-544.6394202574538
2024-05-01 15:00:00+00:00,-28962547.380395103,-291.38637693720557,0.4110880968424908,-341.84315607262783
2024-05-01 18:00:00+00:00,-28962614.679163653,243.18506547897545,0.4611563615274576,516.8278281996663
2024-05-01 21:00:00+00:00,-28962291.37487398,49.12548970514664,0.5402950538924074,9.791553731474778
2024-05-02 00:00:00+00:00,-28962562.936297823,-397.44631251836734,0.4636042499603263,-489.93965750696594
2024-05-02 03:00:00+00:00,-28962709.956323545,-143.37729526044848,0.4178101395156659,-172.88408663807763
2024-05-02 06:00:00+00:00,-28962713.915998932,227.38726215249116,0.4203832283008069,234.7478600177055
2024-05-02 09:00:00+00:00,-28962470.50911096,93.79981937014877,0.4764971045200923,-5.398350976975053
2024-05-02 12:00:00+00:00,-28962615.097778548,-335.2322885636037,0.4190336405565631,-550.9111145709085
2024-05-02 15:00:00+00:00,-28962823.61049539,-281.6319272383689,0.3387693258773652,111.63828080134385
2024-05-02 18:00:00+00:00,-28962911.711323418,23.7827582271196,0.4469432107568991,544.848038215832
2024-05-02 21:00:00+00:00,-28962798.5723544,-50.06317363182404,0.4749813354313232,-168.8321091146463
2024-05-03 00:00:00+00:00,-28962964.430444017,-428.69903520484155,0.4047351834782375,-448.7953312548141
2024-05-03 03:00:00+00:00,-28963250.094703842,-274.5099563503744,0.3627825026176197,
2024-05-03 09:00:00+00:00,-28963095.652989052,123.19357074512853,0.3972258501861461,
2024-05-03 12:00:00+00:00,-28963123.81029187,-275.32803434660576,0.4369004624201693,-365.35429831428723
2024-05-03 15:00:00+00:00,-28963385.593746193,-235.59182144158402,0.3058872756075743,-430.5478927074091
2024-05-03 18:00:00+00:00,-28963371.951995537,-13.116559770282585,0.329263489243317,383.19529587056445
2024-05-03 21:00:00+00:00,-28963399.407756403,68.92311157562656,0.4016860995752154,139.00577395452274
2024-05-04 00:00:00+00:00,-28963299.378744323,-254.21325475786657,0.3640149327319477,-208.77237250056194
2024-05-04 03:00:00+00:00,-28963667.11180279,-135.87520207732896,0.3494930064500749,-281.53857813526884
2024-05-04 06:00:00+00:00,-28963442.45039987,324.84267223622237,0.2936302881981305,12.909430600529959
2024-05-04 09:00:00+00:00,-28963324.782294385,11.844493754166468,0.3527203641002074,84.04057712596135
2024-05-04 12:00:00+00:00,-28963429.970687907,-476.489154088424,0.3146404324796208,-664.7179767510353
2024-05-04 15:00:00+00:00,-28963826.642107595,-287.9481718094129,0.1865408699124486,-156.8675346491093
2024-05-04 18:00:00+00:00,-28963733.17284825,245.97722678123677,0.2754235488173435,485.2172568027985
2024-05-04 21:00:00+00:00,-28963567.72562355,92.37041973227623,0.3078451841131482,-133.1954577256056
2024-05-05 00:00:00+00:00,-28963635.880978093,-220.95401527608746,0.2421246843859421,-463.4474895078712
2024-05-05 03:00:00+00:00,-28963800.47373472,-133.58122520696904,0.1919833117361804,-131.5737178219931
2024-05-05 06:00:00+00:00,-28963776.578334987,2.029407219701019,0.2092312549304438,236.7129243389171
2024-05-05 09:00:00+00:00,-28963798.336330093,-85.15022704889815,0.2511615428209097,-214.8172852282645
2024-05-05 12:00:00+00:00,-28963866.23709897,-316.03325419172023,0.1555269336233777,-524.8332039543584
2024-05-05 15:00:00+00:00,-28964131.213873513,-89.97766270062286,0.1199532418323201,
2024-05-05 21:00:00+00:00,-28963832.65743972,38.58728800208195,0.2060990969051772,
2024-05-06 00:00:00+00:00,-28963920.375016965,-323.75961239695215,0.2036549358574007,-296.94099088033
2024-05-06 03:00:00+00:00,-28964173.617717396,-370.3810324039601,0.1318638491850947,-374.94575088726396
2024-05-06 06:00:00+00:00,-28964310.50511345,-216.82558838325087,0.1099184981355847,
2024-05-06 12:00:00+00:00,-28964266.56982954,-103.36379562175905,0.1715419612252731,
2024-05-06 15:00:00+00:00,-28964510.90600423,-126.66424138466604,0.0277604441384369,-348.40851370563564
2024-05-06 18:00:00+00:00,-28964399.96892497,248.0714554810601,0.0844398327988642,524.7612267523892
2024-05-06 21:00:00+00:00,-28964249.81126039,5.514706831881171,0.1589507508265342,
2024-05-07 03:00:00+00:00,-28964646.01428757,-351.2887130715858,0.0491607882635776,
2024-05-07 06:00:00+00:00,-28964764.126832735,8.338110993615231,0.0536192179455952,193.20991447761998
2024-05-07 09:00:00+00:00,-28964637.23050073,53.36713399341439,0.0974632668829826,-43.20208609851761
2024-05-07 12:00:00+00:00,-28964707.897083297,-284.68171019300024,0.0428186964209658,-555.4983272647855
2024-05-07 15:00:00+00:00,-28964937.13025196,-214.85468993800143,-0.0414113149332138,32.77662817026761
2024-05-07 18:00:00+00:00,-28964934.21710167,188.88183414901079,0.0510128534635327,480.5634604215352
2024-05-07 21:00:00+00:00,-28964738.252853684,-48.54883195974729,0.07872955017217,-201.12280422245001
2024-05-08 00:00:00+00:00,-28964985.347974617,-410.0573398258028,0.0007321524079202,-499.6750291747952
2024-05-08 03:00:00+00:00,-28965170.195926294,-168.05419009825795,-0.0461892071215288,
2024-05-08 09:00:00+00:00,-28965046.349016104,52.36855369038756,-0.0103785221325551,
2024-05-08 12:00:00+00:00,-28965107.228335787,-234.50506989829123,0.0313638227495971,-361.55029456062954
2024-05-08 15:00:00+00:00,-28965293.34359444,-313.57564974577804,-0.1007660957727125,-521.3567817008876
2024-05-08 18:00:00+00:00,-28965437.579927247,133.6550369444472,-0.0989753726756248,
2024-05-09 00:00:00+00:00,-28965326.037174907,-391.29135708532635,-0.0303103850001207,
2024-05-09 03:00:00+00:00,-28965564.734919686,-227.4978743773669,-0.0663585848216143,-264.0258152785008
