date,satellite,rho_mean,rho_mean_norm,alt_mean_km,n_samples_density,dEdt_Jkg_per_day,n_bins_dEdt,neg_dEdt_Jkg_per_day,neg_dEdt_norm
2024-06-28 00:00:00+00:00,GRACE-FO,1.5489763110590278e-12,1.1081251644169694,489.3584383782408,8640,-968.6381266191603,4,968.6381266191603,1.2005501585147058
2024-06-29 00:00:00+00:00,GRACE-FO,1.2146007131145832e-12,0.8689155575277069,489.58586326192125,8640,-456.75821043737227,8,456.75821043737227,0.5661155873116689
2024-06-30 00:00:00+00:00,GRACE-FO,1.1695969020034722e-12,0.8367201938989408,489.4453525862268,8640,-981.2880635882417,6,981.2880635882417,1.2162287524251465
2024-07-01 00:00:00+00:00,GRACE-FO,1.107925240392361e-12,0.7926007844058695,489.1355393,8640,-726.9143463261427,4,726.9143463261427,0.9009526981499696
2024-07-02 00:00:00+00:00,GRACE-FO,1.0357364977870372e-12,0.7409575399627785,489.30980937164355,8640,-445.36316573806107,8,445.36316573806107,0.5519923328742365
2024-07-03 00:00:00+00:00,GRACE-FO,9.770172206342593e-13,0.6989502425078027,489.56190674131943,8640,-551.4894859883934,8,551.4894859883934,0.6835274924944946
2024-07-04 00:00:00+00:00,GRACE-FO,1.0148386538692128e-12,0.7260073909113919,489.0112313672454,8640,-593.3830318391323,5,593.3830318391323,0.7354512210053611
2024-07-05 00:00:00+00:00,GRACE-FO,1.03152416159375e-12,0.7379440686117708,489.19850383761576,8640,-197.47435048222545,3,197.47435048222545,0.24475380047396825
2024-07-06 00:00:00+00:00,GRACE-FO,8.970490086203703e-13,0.6417416283712596,489.3365109980324,8640,-434.51447814144194,8,434.51447814144194,0.538546244747129
2024-07-07 00:00:00+00:00,GRACE-FO,8.94512082184028e-13,0.6399267316524947,489.1845937521991,8640,-793.829685571293,6,793.829685571293,0.9838889556956278
2024-07-08 00:00:00+00:00,GRACE-FO,9.510725287152778e-13,0.6803896190862523,488.9925161701389,8640,-464.8658892661333,4,464.8658892661333,0.5761644123946015
2024-07-09 00:00:00+00:00,GRACE-FO,9.006755182789353e-13,0.644336004142513,489.13784679444444,8640,-497.64341655746097,8,497.64341655746097,0.6167895586736052
