timestamp,gps_average_altitude,tle_average_altitude,altitude_diff,ddeltahdt_km_per_s
2024-07-16 05:33:59.526315776+00:00,495.79349486129104,495.7368615751527,-0.0566332861383784,4.300754621516115e-07
2024-07-16 08:41:48.111110912+00:00,495.6351294051435,495.6624761151973,0.0273467100537345,5.237950678201091e-07
2024-07-16 11:54:03.421052672+00:00,495.6206440523925,495.70235304114857,0.0817089887561337,5.010906198745988e-07
2024-07-16 15:04:05.368421120+00:00,495.6762602940311,495.68505525181,0.0087949577789459,4.4346077173757286e-07
2024-07-16 18:12:21.411764480+00:00,495.8295808317131,495.80278133143634,-0.026799500276752,4.1391828725646974e-07
2024-07-16 21:39:09.437499904+00:00,495.721872658672,495.81115924236485,0.0892865836928535,3.6939261713400825e-07
2024-07-17 00:29:11.111111168+00:00,495.4313333573799,495.53328444956594,0.1019510921860273,2.843437069868797e-07
2024-07-17 03:34:12.947368704+00:00,495.5935910348702,495.6114123935968,0.0178213587266213,1.885311940267393e-07
2024-07-17 06:44:14.894736640+00:00,495.5897073271968,495.5946638181261,0.0049564909292598,2.8317770625871347e-07
2024-07-17 09:55:36.933333248+00:00,495.1768709853071,495.2575702502359,0.0806992649287963,2.440144773054346e-07
2024-07-17 13:04:18.736842496+00:00,495.460433825134,495.5610886820955,0.1006548569614551,1.775762782352029e-07
2024-07-17 16:13:47.388889088+00:00,495.5129897502809,495.5117873250923,-0.0012024251885804,2.0005103416044648e-07
2024-07-17 19:27:30.125000192+00:00,495.6740017060352,495.6919578488592,0.0179561428240617,3.9367051586551665e-07
2024-07-17 22:39:24.555555840+00:00,495.3315451560874,495.43900000243406,0.107454846346684,3.5590188296406723e-07
2024-07-18 01:44:26.526315776+00:00,495.3883577827793,495.4908636147078,0.1025058319285108,3.1643107346030784e-07
2024-07-18 04:49:28.444444416+00:00,495.37185991751153,495.377325440831,0.005465523319458,3.491084430785016e-07
2024-07-18 07:45:07.624999936+00:00,495.1976456663944,495.26606456572097,0.0684188993265593,3.927300831556675e-07
2024-07-18 11:15:15.142857216+00:00,495.2783029484496,495.4288475926816,0.1505446442320703,3.463380520928859e-07
2024-07-18 14:14:34.157894912+00:00,495.3146678095403,495.41835515328165,0.1036873437413419,1.5590178243081146e-07
2024-07-18 17:32:43.687499776+00:00,495.6183890677066,495.6299072923461,0.0115182246394738,1.7597400469102422e-07
2024-07-18 20:39:04.722222080+00:00,495.2955709183111,495.3895813599722,0.094010441661112,1.9889595553806021e-07
2024-07-18 23:44:39.947368704+00:00,495.2200820730257,495.36667994311455,0.1465978700888399,8.360142559375048e-08
2024-07-19 02:54:41.842105344+00:00,495.2640973726353,495.3497096915348,0.0856123188994502,4.428153368133622e-08
2024-07-19 06:04:43.789473792+00:00,495.3003035915709,495.33241209419305,0.0321085026221226,1.696333530928611e-07
2024-07-19 09:00:08.769230592+00:00,495.1586433542462,495.2484874325389,0.0898440782927423,2.2772396009744436e-07
2024-07-19 12:19:47.555555584+00:00,495.0480472417649,495.2033077411478,0.1552604993829049,2.570534168004987e-07
2024-07-19 15:23:42.777777408+00:00,495.2183143708072,495.2930265018797,0.0747121310724878,2.5995431531635387e-07
2024-07-19 18:29:13.874999808+00:00,495.4397813864422,495.4671464177811,0.0273650313389453,3.6749922443520396e-07
2024-07-19 21:58:00.937500160+00:00,495.267865007823,495.4221200522401,0.1542550444171411,3.652315363573812e-07
2024-07-20 00:54:55.263158016+00:00,495.06193401977936,495.2243286058059,0.1623945860265507,2.9263176250388474e-07
2024-07-20 04:04:57.263158016+00:00,495.1482552612072,495.2073041232514,0.0590488620441647,2.9534847151007966e-07
2024-07-20 07:12:45.777777920+00:00,495.06875429923286,495.1573024576744,0.0885481584414833,3.425791022690005e-07
2024-07-20 10:41:10.384615680+00:00,494.99011983857145,495.1745615735907,0.184441735019277,2.832166322926424e-07
2024-07-20 13:35:03.052631296+00:00,495.0018088089759,495.1549166033408,0.1531077943649279,2.3004718109485225e-07
2024-07-20 16:36:19.874999808+00:00,495.1707263541607,495.2344629308388,0.0637365766780817,1.6365549811909977e-07
2024-07-20 19:50:26.800000512+00:00,495.511486100693,495.6083083141931,0.0968222135001042,2.5358098348781754e-07
2024-07-20 22:55:08.736842240+00:00,494.9103192721346,495.0974037426308,0.1870844704962451,1.9338668864211084e-07
2024-07-21 02:05:10.631578880+00:00,494.9197837322225,495.0806899454737,0.1609062132511667,1.0397225835614236e-07
2024-07-21 05:15:12.526316032+00:00,495.003827736719,495.063499945049,0.059672208329971,1.9532123728678184e-07
2024-07-21 08:22:44.500000+00:00,494.6649284079146,494.80477798779145,0.1398495798768522,3.1293097721290203e-07
2024-07-21 11:38:03.166666496+00:00,494.7588068918956,494.960191321374,0.2013844294783666,2.643722446939202e-07
2024-07-21 14:45:18.368420608+00:00,494.87615404481016,495.012409195427,0.1362551506168188,2.2595833205570266e-07
2024-07-21 17:54:13.611111168+00:00,495.00011727509934,495.0721076386259,0.0719903635265382,2.771352000855793e-07
2024-07-21 21:08:54.117647104+00:00,494.9462884246372,495.1137048912984,0.1674164666612227,2.9201716595785114e-07
