datetime,gps_lat_deg,tle_lat_deg,delta_h_old,alpha_geoid,delta_h_degeoided
2024-07-10 05:32:31+00:00,-39.30266952514648,-39.43952056314854,-0.4329108929841823,0.022599895573875983,-0.45551078855805827
2024-07-10 05:42:31+00:00,-75.59749603271484,-75.66532717483202,-0.4272237107543333,0.01409998454982997,-0.44132369530416327
2024-07-10 05:52:32+00:00,-63.69400024414063,-63.553043196793375,-0.19884539369923004,-0.017299946490311413,-0.18154544720891863
2024-07-10 06:02:32+00:00,-26.52064323425293,-26.37364372705978,0.15505119051158545,-0.004699985362094594,0.15975117587368004
2024-07-10 06:12:32+00:00,11.366570472717283,11.51077018783756,0.4037203686293651,-0.039399973164108815,0.4431203417934739
2024-07-10 06:22:32+00:00,49.122173309326165,49.25827801696844,0.5291849749328321,-0.018199914261458616,0.5473848891942907
2024-07-10 06:32:32+00:00,82.24443817138672,82.28083287681453,0.43179686455823685,0.0034999987792616594,0.4282968657789752
2024-07-10 06:42:32+00:00,53.594146728515625,53.46640013399359,0.12283601518083742,-0.026199884493507852,0.14903589967434527
2024-07-10 06:52:32+00:00,15.857196807861328,15.725905411624915,-0.24685089627837442,-0.04229994274919591,-0.20455095352917851
2024-07-10 07:02:32+00:00,-22.127302169799805,-22.262542824446708,-0.4666533188592439,-0.0063999850672189496,-0.46025333379202493
2024-07-10 07:12:32+00:00,-59.51608276367188,-59.65229985949559,-0.45439092926335434,0.03329987621236796,-0.4876908054757223
2024-07-10 07:22:32+00:00,-79.01612854003906,-78.95511587028575,-0.26643132132721803,-0.01909998745759367,-0.24733133386962436
2024-07-10 07:32:33+00:00,-43.62538146972656,-43.48090096454648,0.11220870973556885,-0.013299936226758291,0.12550864596232714
2024-07-10 07:42:33+00:00,-5.9235167503356925,-5.7801505810581055,0.442693460288865,-0.0034999992903976818,0.4461934595792627
2024-07-10 07:52:33+00:00,31.991369247436523,32.12794957101415,0.5831316074409187,-0.02589989845182572,0.6090315058927445
2024-07-10 08:02:33+00:00,69.10225677490233,69.22420240643173,0.5312499474885044,0.0031999931279642624,0.5280499543605401
2024-07-10 08:12:33+00:00,70.21160125732422,70.0943625149846,0.2632150315312174,-0.0013999972061355948,0.264615028737353
2024-07-10 09:22:34+00:00,14.741495132446287,14.874957895055562,0.5485546978979983,0.008799989911494777,0.5397547079865035
2024-07-10 09:32:34+00:00,52.441360473632805,52.56617901183255,0.5544057120123398,0.0075999654345650924,0.5468057465777747
2024-07-10 11:42:35+00:00,-8.2304048538208,-8.346949393053436,-0.24140752818675537,0.008199996634175477,-0.24960752482093085
2024-07-10 11:52:35+00:00,-45.95872116088867,-46.07690850688041,-0.2593211080538822,0.011599944436966325,-0.2709210524908485
2024-07-10 12:02:35+00:00,-80.63333892822266,-80.70833002755774,-0.149015146173042,-0.024999987527735357,-0.12401515864530666
2024-07-10 12:12:35+00:00,-57.26517868041992,-57.14625398351522,0.06621182486924226,-0.03729985022346227,0.10351167509270454
2024-07-10 12:22:35+00:00,-19.79634094238281,-19.73887016208862,0.36336155227127165,0.055399893218236684,0.30796165905303496
2024-07-10 12:32:36+00:00,18.12402534484864,18.24062684400242,0.4476127032212389,0.031799945594684687,0.41581275762655423
2024-07-10 12:42:36+00:00,55.753902435302734,55.863335254805115,0.44282070059125545,0.014899936955771409,0.42792076363548404
2024-07-10 12:52:36+00:00,81.34395599365233,81.28957770833186,0.3314264181171893,0.027399987787248392,0.3040264303299409
2024-07-10 13:02:36+00:00,46.936073303222656,46.83207333208857,0.1856761430408369,0.06299969538849837,0.12267644765233854
2024-07-10 13:12:36+00:00,9.08257293701172,8.976793778114565,-0.05178041273393319,-0.012999993899029505,-0.038780418834903685
