datetime,gpsUtcTime,lat_deg,r_m,h_ell_m,E_point_Jkg,E_J2_Jkg,a_equiv_m
2024-07-01 17:00:27+00:00,1719853227,-50.61546325683594,6888003.39775763,522600.625,-29015995.941776525,-28994960.38699816,6868632.781032768
2024-07-01 17:10:27+00:00,1719853827,-13.062497138977053,6885463.09282076,508410.3125,-28972987.593501747,-28995804.316715457,6878828.779973674
2024-07-01 17:20:27+00:00,1719854427,24.82677459716797,6877226.768569262,502835.3250007629,-28983014.27527197,-28995873.342103057,6876449.047262865
2024-07-01 17:40:27+00:00,1719855627,76.66893768310547,6861772.940458844,503875.1499996185,-29043834.965308957,-28993882.70187943,6862049.076440892
2024-07-01 17:50:27+00:00,1719856227,40.39001083374024,6863837.595086629,494638.5687503815,-29002076.8525624,-28995275.60096912,6871929.272968303
2024-07-01 18:00:27+00:00,1719856827,2.452996730804444,6870665.485198109,492567.3500003815,-28968674.33746697,-28995590.567207687,6879852.994937803
2024-07-01 18:10:28+00:00,1719857428,-35.51725769042969,6877866.715688889,506909.3374996185,-28995161.951930787,-28995049.37556001,6873568.1225166805
2024-07-01 18:20:28+00:00,1719858028,-72.20952606201173,6883530.40582443,524767.4500007629,-29041262.92897216,-28995061.69513881,6862656.813081431
2024-07-01 18:30:28+00:00,1719858628,-67.3234634399414,6887277.618807933,527325.4624996185,-29035981.03152695,-28994352.84544802,6863905.190033084
2024-07-01 18:40:28+00:00,1719859228,-30.339242935180664,6887289.586640807,514576.76875019073,-28988648.41980697,-28995140.42103074,6875112.56177866
2024-07-01 18:50:28+00:00,1719859828,7.4901299476623535,6881478.93183461,503702.5,-28970259.57056604,-28995838.888023093,6879476.534013878
2024-07-01 19:50:28+00:00,1719863428,-55.76017761230469,6881213.745456946,517654.8125,-29023208.44282145,-28995133.71712028,6866925.8704681415
2024-07-01 20:00:29+00:00,1719864029,-81.46612548828125,6885937.466659323,528710.6000003815,-29046397.46850851,-28994428.23348725,6861443.69938052
2024-07-01 20:10:29+00:00,1719864629,-47.470611572265625,6887942.000627663,521376.4437484741,-29011875.55805219,-28995223.65709508,6869608.291997675
2024-07-01 20:20:29+00:00,1719865229,-9.855796813964846,6884825.001865494,507309.76249980927,-28970867.10533528,-28995427.863300543,6879332.267666123
2024-07-01 20:30:29+00:00,1719865829,28.03068733215332,6876147.946395635,502704.6875,-28985556.39940008,-28994840.1177518,6875845.96113273
2024-07-01 20:40:29+00:00,1719866429,65.30491638183594,6866227.151649447,505717.7750015259,-29034763.466893647,-28994877.59279317,6864193.025965181
2024-07-01 20:50:29+00:00,1719867029,73.89562225341797,6861414.719992003,503004.93125009537,-29042777.172226023,-28994776.54085176,6862299.005295999
2024-07-01 21:00:29+00:00,1719867629,37.18551635742188,6864124.365176737,493759.9312496185,-28997860.84533416,-28995493.28760218,6872928.384718006
2024-07-01 21:10:29+00:00,1719868229,-0.7811833620071411,6871246.72507106,493113.66874980927,-28968411.60493525,-28995452.951679435,6879915.392601156
2024-07-01 21:20:29+00:00,1719868829,-38.71258544921875,6878451.53308168,508638.8062496185,-28999340.983188428,-28994902.77612213,6872577.587729971
2024-07-01 21:30:29+00:00,1719869429,-75.05553436279298,6884032.437475611,525847.4625015259,-29043273.51105532,-28994892.472365085,6862181.731137725
2024-07-01 21:40:30+00:00,1719870030,-64.279296875,6887551.675805699,526745.875,-29032992.951075997,-28994596.54039513,6864611.62429393
2024-07-01 21:50:30+00:00,1719870630,-27.14119911193848,6887050.620237807,513336.1187496185,-28984863.896478564,-28995123.27067519,6876010.2380268015
2024-07-01 22:00:30+00:00,1719871230,10.710626602172852,6880639.29793532,503235.3062496185,-28970928.33443225,-28995115.208253957,6879317.728425346
2024-07-01 22:10:30+00:00,1719871830,48.4329490661621,6870421.143817235,504213.0437507629,-29012635.20395132,-28994498.02085369,6869428.423132576
2024-07-01 22:20:30+00:00,1719872430,81.99209594726561,6862561.266254068,505390.70624923706,-29047208.74875937,-28994491.197049152,6861252.061216115
2024-07-01 22:30:30+00:00,1719873030,54.339458465576165,6861912.008588773,497853.73124980927,-29021310.003693487,-28994904.035716083,6867375.072821848
2024-07-01 22:40:30+00:00,1719873630,16.617168426513672,6867655.9769967785,491255.19374990463,-28974994.59358996,-28995520.476276945,6878352.306719344
2024-07-01 22:50:30+00:00,1719874230,-21.39268493652344,6875297.484229467,499986.23749923706,-28978867.588947456,-28995211.622468773,6877433.022124479
2024-07-01 23:00:30+00:00,1719874830,-58.89494323730469,6881737.311686346,519244.67499923706,-29027523.843471225,-28995419.16040339,6865904.993299177
2024-07-01 23:10:31+00:00,1719875431,-79.50334167480467,6886353.202329364,528885.7249999046,-29045445.44798036,-28994396.78296324,6861668.596439381
2024-07-01 23:20:31+00:00,1719876031,-44.297019958496094,6888009.369617725,520260.21875,-29007555.923099115,-28995364.8395823,6870631.273739767
2024-07-01 23:30:31+00:00,1719876631,-6.629875183105469,6884323.407847088,506469.25,-28969559.88613145,-28995399.5593465,6879642.689891559
2024-07-01 23:40:31+00:00,1719877231,31.246564865112305,6875200.667373424,502784.51874923706,-28989443.465127666,-28994848.27354565,6874924.009484509
2024-07-01 23:50:31+00:00,1719877831,68.36024475097656,6865374.124033723,505693.76874923706,-29037285.02566384,-28994219.66810736,6863596.948676633
2024-07-02 00:00:31+00:00,1719878431,70.97007751464844,6861121.78431826,502079.8125,-29040442.5382868,-28994854.89400855,6862850.682707173
2024-07-02 00:10:31+00:00,1719879031,33.96229553222656,6864418.640758524,492919.24375009537,-28993398.129051317,-28995345.24560903,6873986.278286631
2024-07-02 00:20:31+00:00,1719879631,-4.028476715087891,6871813.2672038525,493780.9812469482,-28968206.546093475,-28994860.53993509,6879964.093837792
2024-07-02 00:30:31+00:00,1719880231,-41.85257339477539,6879025.4395206375,510366.7250003815,-29004167.27938998,-28995368.109371524,6871433.990163903
2024-07-02 00:40:31+00:00,1719880831,-77.73867797851561,6884558.030230352,526833.9500007629,-29044930.95556754,-28994814.730039924,6861790.141793976
2024-07-02 00:50:32+00:00,1719881432,-61.188301086425774,6887846.617286861,526097.3875007629,-29029984.984158788,-28995157.88804721,6865322.906944494
2024-07-02 01:00:32+00:00,1719882032,-23.926540374755856,6886835.447289463,512192.72499990463,-28982212.464773007,-28995962.14618323,6876639.288399508
2024-07-02 01:10:32+00:00,1719882632,13.941853523254396,6879868.769273209,502963.95624923706,-28973035.46033357,-28995350.64920008,6878817.415346697
2024-07-02 01:20:32+00:00,1719883232,51.611907958984375,6869521.6154123815,504482.8125,-29017531.71368096,-28994942.39628256,6868269.254136302
2024-07-02 01:30:32+00:00,1719883832,82.58175659179686,6862126.466597134,505014.8937499523,-29047396.225825284,-28994442.878446367,6861207.777473954
2024-07-02 01:40:32+00:00,1719884432,51.16314315795898,6862156.754453839,496954.2875003815,-29017107.083146468,-28995069.38475015,6868369.763013222
2024-07-02 01:50:32+00:00,1719885032,13.374518394470217,6868272.127215538,491270.8125,-28972514.33988953,-28995308.07866321,6878941.14269545
2024-07-02 02:00:32+00:00,1719885632,-24.621915817260746,6875878.257769085,501429.0125000477,-28982514.810724083,-28995599.76236444,6876567.551213848
2024-07-02 02:10:32+00:00,1719886232,-61.950340270996094,6882204.902481953,520694.83124923706,-29031121.366342954,-28995302.96389979,6865054.1735896375
2024-07-02 02:20:32+00:00,1719886832,-77.03681182861328,6886690.225224399,528853.7125000954,-29044070.07734407,-28994426.005970392,6861993.528085612
2024-07-02 02:30:33+00:00,1719887433,-41.11249542236328,6888000.588360648,519068.0500000119,-29003095.0333069,-28995361.236470547,6871688.027471736
2024-07-02 02:40:33+00:00,1719888033,-3.39905333518982,6883792.153576053,505729.73750019073,-28968925.032285143,-28995553.34522693,6879793.45722649
2024-07-02 02:50:33+00:00,1719888633,34.46134185791016,6874353.584562984,503026.9312515259,-28994348.35929269,-28995633.20796071,6873760.9974988215
2024-07-02 03:00:33+00:00,1719889233,71.35816955566406,6864824.181831832,505871.2937507629,-29040526.92604324,-28994672.67644107,6862830.740211868
2024-07-02 03:10:33+00:00,1719889833,67.9618148803711,6861291.424996904,501507.77500009537,-29037600.09128508,-28994852.92073909,6863522.476839092
2024-07-02 03:20:33+00:00,1719890433,30.74211311340332,6865123.551506865,492541.7625007629,-28989591.131318267,-28995648.961326946,6874888.990231062
2024-07-02 03:30:33+00:00,1719891033,-7.263344764709472,6872581.357060413,494783.53125,-28969984.07047791,-28995743.676079072,6879541.956776513
2024-07-02 03:40:33+00:00,1719891633,-45.03533172607422,6879597.802678369,512124.11875009537,-29008902.91585196,-28995625.5146926,6870312.244421076
2024-07-02 03:50:33+00:00,1719892233,-80.05532836914062,6884898.468947623,527503.4749999046,-29046142.24090634,-28994786.56470009,6861503.990685586
2024-07-02 04:00:33+00:00,1719892833,-58.08097457885742,6887867.030200264,525102.7124996185,-29026104.69418063,-28995111.407778136,6866240.682304064
2024-07-02 04:10:34+00:00,1719893434,-20.714340209960938,6886363.663014881,510883.67500019073,-28978553.659783438,-28995453.06409883,6877507.52642254
2024-07-02 04:20:34+00:00,1719894034,17.168119430541992,6878960.637395402,502673.46875,-28975605.07872197,-28995601.702626053,6878207.387163579
2024-07-02 04:30:34+00:00,1719894634,54.77651977539063,6868660.852236248,504757.1312484741,-29022110.735972125,-28995194.24612434,6867185.599046479
2024-07-02 04:40:34+00:00,1719895234,81.83206176757811,6861907.0957412105,504719.7687499523,-29047309.782526974,-28994641.33421618,6861228.196075026
2024-07-02 04:50:34+00:00,1719895834,47.980934143066406,6862691.057544748,496315.125,-29012972.493421014,-28995413.82578174,6869348.56279181
2024-07-02 05:00:34+00:00,1719896434,10.140256881713867,6869207.405437013,491728.1937484741,-28971495.61154929,-28996088.019477934,6879183.027767137
2024-07-02 05:10:34+00:00,1719897034,-27.833015441894528,6876816.845773265,503312.79374980927,-28986163.25446783,-28995673.855424225,6875702.008242865
2024-07-02 05:20:34+00:00,1719897634,-65.02200317382812,6882916.341144493,522326.1000003815,-29034226.718075,-28994936.36900486,6864319.922663118
2024-07-02 05:30:34+00:00,1719898234,-74.37167358398438,6886983.86263908,528668.1875,-29042886.935496137,-28995062.67643768,6862273.070257896
2024-07-02 05:40:35+00:00,1719898835,-37.93777084350586,6887696.895502693,517603.36250019073,-28999333.542051483,-28995970.121481936,6872579.351211567
2024-07-02 05:50:35+00:00,1719899435,-0.1807033270597457,6882835.063963253,504698.2749996185,-28968293.367467117,-28995212.39121233,6879943.47377828
2024-07-02 06:00:35+00:00,1719900035,37.66278076171875,6873140.013573513,502947.2000007629,-28998629.3018629,-28995620.80677857,6872746.253809892
2024-07-02 06:10:35+00:00,1719900635,74.26158142089844,6864040.181548538,505702.94374990463,-29042952.7689385,-28994729.869770523,6862257.515122636
2024-07-02 06:20:35+00:00,1719901235,64.8999252319336,6861353.992289933,500728.5687503815,-29034747.5180176,-28995220.32796245,6864196.796487507
2024-07-02 06:30:35+00:00,1719901835,27.519369125366207,6865890.633240455,492290.67499923706,-28985945.53814864,-28995865.68343966,6875753.652324343
2024-07-02 06:40:35+00:00,1719902435,-10.493122100830078,6873560.9357789885,496127.7937507629,-28971608.71544418,-28995980.470330987,6879156.1717370935
2024-07-02 06:50:35+00:00,1719903035,-48.20259475708008,6880449.341385306,514155.8125,-29012979.03551812,-28995243.98233542,6869347.013831765
2024-07-02 07:00:35+00:00,1719903635,-81.82717132568358,6885405.035405218,528217.1999998093,-29046703.92561781,-28994574.75874006,6861371.30775195
2024-07-02 07:10:35+00:00,1719904235,-55.0249252319336,6887850.787644526,524034.61250019073,-29022414.806398906,-28995391.954763245,6867113.650930867
2024-07-02 07:20:35+00:00,1719904835,-17.508161544799805,6885671.825797008,509456.40625,-28976239.37697599,-28995907.933369555,6878056.821216091
2024-07-02 07:30:36+00:00,1719905436,20.38520812988281,6877771.566495043,502211.2875003815,-28978114.12675292,-28995379.861540467,6877611.842794276
2024-07-02 07:40:36+00:00,1719906036,57.92144012451172,6867596.966962391,504778.8687496185,-29025648.46589547,-28994585.09726995,6866348.606618508
2024-07-02 07:50:36+00:00,1719906636,80.04087829589844,6861568.975590777,504172.11874997616,-29046849.50400253,-28994975.394699,6861336.919604217
2024-07-02 08:00:36+00:00,1719907236,44.78937911987305,6863161.782172899,495596.22500002384,-29008129.304783,-28995106.528501045,6870495.467184036
2024-07-02 08:10:36+00:00,1719907836,6.904273509979248,6870017.452684591,492187.07499980927,-28969501.0546854,-28995412.59135516,6879656.661113466
2024-07-02 08:20:36+00:00,1719908436,-31.042354583740234,6877504.999007436,505021.6312484741,-28989915.839223683,-28995569.087333284,6874811.986530314
2024-07-02 08:30:36+00:00,1719909036,-68.05960083007812,6883309.592344024,523551.48124980927,-29037221.64573953,-28994786.442705374,6863611.929939662
2024-07-02 08:40:36+00:00,1719909636,-71.49386596679688,6887052.209284249,528130.1375007629,-29040593.371757075,-28995064.943067983,6862815.037857524
2024-07-02 08:50:36+00:00,1719910236,-34.80901336669922,6887308.127582982,516102.55000019073,-28994561.24359792,-28995383.036766507,6873710.528867067
2024-07-02 09:00:36+00:00,1719910836,3.047815084457397,6881943.532938429,503866.5125007629,-28968592.751765437,-28995297.455816478,6879872.371013053
2024-07-02 09:10:37+00:00,1719911437,40.8661003112793,6872096.800092015,503073.2250003815,-29002850.939272437,-28995408.800043672,6871745.861029469
2024-07-02 09:20:37+00:00,1719912037,77.01593017578125,6863442.287446849,505602.31874990463,-29044811.6941038,-28994674.745756123,6861818.3171233535
2024-07-02 10:20:37+00:00,1719915637,-51.87399673461913,6887767.822507259,522824.3999996185,-29018471.04014284,-28995700.649237785,6868046.928602721
2024-07-02 10:30:37+00:00,1719916237,-14.28143310546875,6885142.748518838,508297.4625015259,-28973335.705251586,-28995375.95210921,6878746.131529332
2024-07-02 10:40:38+00:00,1719916838,23.61471176147461,6876874.9052504,502146.75,-28981061.68449195,-28995193.78101399,6876912.346059686
2024-07-02 10:50:38+00:00,1719917438,61.058067321777344,6866828.911144611,505038.32499980927,-29029532.44795646,-28994542.51388136,6865429.929238484
2024-07-02 11:00:38+00:00,1719918038,77.646240234375,6861407.061002747,503668.48749923706,-29045349.263272356,-28994779.58606404,6861691.319099192
2024-07-02 11:30:38+00:00,1719919838,-34.25985336303711,6877945.955791305,506549.4437503815,-28994486.646414604,-28996033.371292155,6873728.21358936
2024-07-02 11:40:38+00:00,1719920438,-71.0550765991211,6883581.688181843,524559.400000006,-29040223.930741634,-28995006.331899475,6862902.344531275
2024-07-02 11:50:38+00:00,1719921038,-68.51006317138672,6887153.369923021,527511.5125007629,-29037911.534562703,-28995107.66266143,6863448.862800641
2024-07-02 12:00:38+00:00,1719921638,-31.598129272460938,6887081.354472464,514781.58124923706,-28990466.75985939,-28995405.70903761,6874681.340969436
2024-07-02 12:10:38+00:00,1719922238,6.2883381843566895,6881273.19388936,503390.7562484741,-28969304.57142436,-28995285.02311876,6879703.322136077
2024-07-02 12:20:39+00:00,1719922839,44.07234573364258,6871268.202299729,503435.1687507629,-29007318.678298693,-28995356.91638912,6870687.467197818
2024-07-02 12:30:39+00:00,1719923439,79.50463104248048,6862978.02446699,505510.7062499523,-29046537.77473328,-28994965.165640328,6861410.555903339
2024-07-02 12:40:39+00:00,1719924039,58.65290832519531,6861655.349085086,499082.25,-29026858.743154887,-28994778.97476621,6866062.313649388
2024-07-02 12:50:39+00:00,1719924639,21.04323387145996,6866987.02169255,491588.26249980927,-28978575.162090443,-28995310.341631748,6877502.423263483
2024-07-02 13:00:39+00:00,1719925239,-16.974395751953125,6874620.553798031,498293.0625,-28975921.17539148,-28996107.971146382,6878132.353191956
2024-07-02 13:10:39+00:00,1719925839,-54.54075622558594,6881174.93641592,517188.01249980927,-29021856.54204845,-28995401.34321641,6867245.746709654
2024-07-02 13:20:39+00:00,1719926439,-82.0064697265625,6885866.373784731,528697.3125,-29047297.57568485,-28995107.76992429,6861231.079438931
2024-07-02 13:30:39+00:00,1719927039,-48.69960021972656,6887845.843884613,521736.67499923706,-29014051.917120084,-28995678.719263844,6869092.999120214
2024-07-02 13:40:39+00:00,1719927639,-11.1063232421875,6884814.897451297,507465.39374923706,-28971359.51847697,-28995297.670140803,6879215.342755764
2024-07-02 13:50:40+00:00,1719928240,26.848482131958008,6876156.718983669,502354.21875,-28984770.476743296,-28995411.22435784,6876032.399839559
2024-07-02 14:00:40+00:00,1719928840,64.17547607421875,6866145.658105839,505309.29999923706,-29033998.614960324,-28995358.78055535,6864373.851602608
2024-07-02 14:10:40+00:00,1719929440,74.93244171142578,6861217.470983287,503009.33124923706,-29043505.993291195,-28994729.481663693,6862126.801978958
2024-07-02 14:20:40+00:00,1719930040,38.358097076416016,6863869.778627769,493928.2625000477,-28999525.654866967,-28995549.266360056,6872533.822516218
2024-07-02 14:30:40+00:00,1719930640,0.4012633264064788,6871091.334424064,492955.375,-28968778.851238176,-28995833.00248404,6879828.173754089
2024-07-02 14:40:40+00:00,1719931240,-37.48063659667969,6878438.577969408,508180.2124996185,-28998370.198581766,-28995616.29956744,6872807.66247157
2024-07-02 14:50:40+00:00,1719931840,-73.97135162353516,6884046.760729705,525652.1375007629,-29042685.098339777,-28995098.75369813,6862320.760809853
2024-07-02 15:00:40+00:00,1719932440,-65.46295166015625,6887507.71479273,527043.2999992371,-29034765.719556905,-28995078.236806445,6864192.493406539
2024-07-02 15:10:40+00:00,1719933040,-28.38032913208008,6887044.839615965,513709.8500003815,-28986870.973254032,-28995703.45596689,6875534.136950926
2024-07-02 15:20:40+00:00,1719933640,9.46511173248291,6880742.064963931,503178.9375,-28971002.93932409,-28995787.693315502,6879300.013099574
2024-07-02 15:30:41+00:00,1719934241,47.26980209350586,6870523.449342883,503883.0687484741,-29011686.8465175,-28995192.486831594,6869652.976552915
2024-07-02 15:40:41+00:00,1719934841,81.48148345947266,6862613.707746117,505388.5249996185,-29047269.094363324,-28994761.771300763,6861237.806988009
2024-07-02 15:50:41+00:00,1719935441,55.495113372802734,6861886.378462591,498234.8999996185,-29023046.94557211,-28995087.91903289,6866964.081123334
2024-07-02 16:00:41+00:00,1719936041,17.801000595092773,6867626.17032048,491473.48750019073,-28976421.426909886,-28996007.928617507,6878013.608502858
2024-07-02 16:10:41+00:00,1719936641,-20.2102279663086,6875299.957782145,499697.431250006,-28978352.92142448,-28995796.822860405,6877555.168177
2024-07-02 16:20:41+00:00,1719937241,-57.68648147583008,6881718.673609564,518821.28125,-29026196.54445932,-28995623.989404067,6866218.954823536
2024-07-02 16:30:41+00:00,1719937841,-80.34396362304686,6886257.360152852,528898.7750015259,-29046705.027492475,-28995241.86597425,6861371.047468687
2024-07-02 16:40:41+00:00,1719938441,-45.52682113647461,6887907.840229037,520617.6375000477,-29009499.71980248,-28995578.75896723,6870170.903497298
2024-07-02 16:50:41+00:00,1719939041,-7.8775548934936515,6884332.43250668,506594.03125,-28970767.700087138,-28996172.318468504,6879355.872209094
2024-07-02 17:00:41+00:00,1719939641,30.06831932067871,6875360.795883411,502560.3499984741,-28989097.886953365,-28995955.162319984,6875005.965249291
2024-07-02 17:10:42+00:00,1719940242,67.24774169921875,6865614.023215463,505641.56874990463,-29037064.212289248,-28995118.406980988,6863649.14314068
2024-07-02 17:20:42+00:00,1719940842,72.05548095703125,6861325.912401784,502529.125,-29041661.333424177,-28995139.68595815,6862562.668569669
2024-07-02 17:30:42+00:00,1719941442,35.14614486694336,6864534.133506912,493446.34375,-28995509.76692383,-28995892.446486168,6873485.670783019
2024-07-02 17:40:42+00:00,1719942042,-2.8338234424591064,6871850.5912715215,493765.4500007629,-28969113.25176524,-28995966.473745923,6879748.757510056
2024-07-02 17:50:42+00:00,1719942642,-40.67300796508789,6878966.230436005,509871.48750019073,-29003268.2040604,-28996117.25031968,6871646.99846131
2024-07-02 18:00:42+00:00,1719943242,-76.726318359375,6884350.334593105,526462.2249984741,-29044957.922850832,-28995458.74108705,6861783.770848658
2024-07-02 18:10:42+00:00,1719943842,-62.39320755004882,6887563.407721469,526190.4375,-29031253.481784757,-28995000.534957685,6865022.932097923
2024-07-02 18:20:42+00:00,1719944442,-25.17323112487793,6886634.188406805,512341.3250000477,-28983335.86249548,-28995771.61769941,6876372.749000748
2024-07-02 18:30:42+00:00,1719945042,12.692758560180664,6879858.224015479,502745.9000015259,-28972851.844196472,-28995948.6358016,6878861.010015542
2024-07-02 18:50:43+00:00,1719946243,82.52200317382812,6862249.293665707,505131.9437503815,-29047792.44986871,-28994864.05664208,6861114.187728947
2024-07-02 19:00:43+00:00,1719946843,52.32781219482422,6862210.140251055,497431.1187496185,-29019067.81131257,-28995415.332190365,6867905.688628162
2024-07-02 19:10:43+00:00,1719947443,14.564696311950684,6868303.656350599,491509.0062484741,-28974083.860702988,-28996095.00859986,6878568.511714263
2024-07-02 19:20:43+00:00,1719948043,-23.433874130249023,6875936.787131883,501159.4937496185,-28981913.815779954,-28996237.25861606,6876710.149882712
2024-07-02 19:30:43+00:00,1719948643,-60.80369186401367,6882184.935569537,520313.4312515259,-29030222.19325073,-28995772.15355997,6865266.809646931
2024-07-02 19:40:43+00:00,1719949243,-78.03803253173827,6886512.781432294,528834.875,-29045140.808805503,-28994892.426363863,6861740.56486512
2024-07-02 19:50:43+00:00,1719949843,-42.350059509277344,6887746.345944357,519272.25,-29005153.126376897,-28995691.78804108,6871200.43916469
2024-07-02 20:00:43+00:00,1719950443,-4.650081634521484,6883584.388112724,505586.8374996185,-28969404.668414973,-28995791.606836133,6879679.550933087
2024-07-02 20:10:43+00:00,1719951043,33.22184753417969,6874256.003252558,502502.69999980927,-28992624.62065527,-28995523.999040622,6874169.672724703
2024-07-02 20:20:43+00:00,1719951643,70.27277374267578,6864702.67506018,505496.78125,-29039282.914036818,-28994392.729176164,6863124.736584441
2024-07-02 20:30:44+00:00,1719952244,69.06505584716797,6861093.858585489,501592.5,-29038900.795655712,-28995070.11480525,6863215.04737589
2024-07-02 20:40:44+00:00,1719952844,31.915216445922848,6864926.176393066,492731.8687496185,-28991364.70764373,-28995951.357008256,6874468.411880363
2024-07-02 20:50:44+00:00,1719953444,-6.0837016105651855,6872479.903130054,494581.2250003815,-28970419.76055097,-28996561.409410585,6879438.494411709
2024-07-02 21:00:44+00:00,1719954044,-43.8729362487793,6879573.899718412,511666.55000019073,-29007764.854947403,-28996127.21747468,6870581.78720752
2024-07-02 21:10:44+00:00,1719954644,-79.2377700805664,6884845.719861059,527342.0374984741,-29046024.55604653,-28995079.540537525,6861531.791224473
2024-07-02 21:20:44+00:00,1719955244,-59.28193283081056,6887769.595415684,525404.7749996185,-29027608.909970462,-28995105.73222599,6865884.872506462
2024-07-02 21:30:44+00:00,1719955844,-21.95201301574707,6886275.162214701,511106.40625,-28979851.474440847,-28995581.84044038,6877199.528637177
