gpsUtcTime,gps_altitude,gps_x,gps_y,gps_z,gps_lat,gps_lon,gps_alt,time,tle_altitude,tle_x,tle_y,tle_z,tle_lat,tle_lon,tle_alt,tle_gps_diff
2024-06-27 00:09:18+00:00,485.3721923635185,-1552.943062405864,-272.24226764525685,6679.9708402276265,76.79942321777344,-170.05667114257812,505633.3125,2024-06-27T00:09:18Z,486.55409633670206,-1872.233032370016,-120.65812288136706,6603.345283870116,74.23278006853562,-176.31260959562331,506348.2048754832,1.18190397318358
2024-06-27 00:19:18+00:00,486.48111461543886,-4917.77208435048,1776.7662725066518,4447.651200214825,40.56047439575195,160.13546752929688,495481.84375,2024-06-27T00:19:18Z,487.6582752895392,-5107.49878949493,1910.2032995797456,4171.777107153572,37.589875374550125,159.49421548288026,495576.168652921,1.177160674100321
2024-06-27 00:29:19+00:00,492.230814135567,-6036.17298142071,3266.291109302657,312.9089790449749,2.6267249584198,151.58131408691406,492275.375,2024-06-27T00:29:19Z,492.8618576589797,-6020.064515651671,3311.6172247978666,-51.379818651831016,-0.4311282449009535,151.1849556021218,492863.0588904061,0.6310435234126999
2024-06-27 00:39:19+00:00,498.78218277825545,-4518.759780769394,3349.4458409130984,-3956.518677948384,-35.290897369384766,143.4530029296875,505882.21875,2024-06-27T00:39:19Z,498.6262273407965,-4310.07055396051,3266.913872583477,-4247.40368388864,-38.317699318966895,142.83888248303865,506807.1266941456,-0.15595543745894247
2024-06-27 00:49:19+00:00,504.4331323425831,-1151.5361370581952,1800.4427053302145,-6542.334615142098,-72.013916015625,122.60237121582033,523764.21875,2024-06-27T00:49:19Z,503.8442226516008,-849.226359845662,1612.7757407536822,-6636.221405943966,-74.73249312394016,117.76958459340182,523735.1610394446,-0.5889096909823479
2024-06-27 00:59:19+00:00,508.75356704015394,2524.64321183167,-819.8327340424007,-6354.786591501833,-67.45565032958984,-17.990278244018555,526973.625,2024-06-27T00:59:19Z,508.2191433258458,2781.93567006976,-1031.3550766112105,-6214.422062128016,-64.61668010430826,-20.34140045545141,525648.8301784005,-0.5344237143081614
2024-06-27 01:09:19+00:00,509.8090752673652,4907.491308438776,-3356.5086697970046,-3477.668722429797,-30.479574203491207,-34.37041473388672,515278.8125,2024-06-27T01:09:19Z,509.4932534243744,5019.24925807414,-3498.4515068229884,-3163.451350600616,-27.48713266609828,-34.87676406816348,514020.554225836,-0.315821842990772
2024-06-27 01:19:19+00:00,505.0810240899618,5055.931883185963,-4588.347341387,873.6771912596846,7.337163448333741,-42.22429656982422,505427.09375,2024-06-27T01:19:19Z,505.019319022208,4983.6301274318575,-4585.933295618018,1229.018906767081,10.348391069789646,-42.620241971234975,505704.10545673687,-0.06170506775379181
2024-06-27 01:29:19+00:00,495.6595966725363,3046.430225921316,-3797.682772676428,4852.4167266565855,45.08294677734375,-51.26406478881836,506340.65625,2024-06-27T01:29:19Z,496.0566125350824,2834.012318863773,-3637.970798750078,5097.850573191433,48.04451667892081,-52.0810851466583,507841.3566168128,0.39701586254614085
2024-06-27 01:39:19+00:00,487.31314851603656,-103.36134153561136,-1173.118384389698,6763.69096211837,80.18299865722656,-95.03522491455078,508071.375,2024-06-27T01:39:19Z,488.223315538422,-354.3821755995563,-916.6402120363036,6795.666853083387,81.82151966856519,-111.13699502126325,509171.8747578589,0.9101670223854512
