Time,AU_Factor,MgII_Index,MgII_Flag,irr_256,irr_284,irr_304,irr_1175,irr_1216,irr_1335,irr_1405,irr_256_flag_flag,irr_284_flag_flag,irr_304_flag_flag,irr_1175_flag_flag,irr_1216_flag_flag,irr_1335_flag_flag,irr_1405_flag_flag
2024-06-01 00:00:00,1.0282426,0.35913974,0.0,0.0001402751,0.00013271064,0.0005329569,0.0001053608,0.008970125,0.00026611076,0.00016453915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:01:00,1.0282428,0.35911202,0.0,0.00014021002,0.00013238765,0.00053274055,0.00010540731,0.008977488,0.00026644475,0.000164848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:02:00,1.0282431,0.3591451,0.0,0.00014037456,0.00013239765,0.0005321206,0.00010582604,0.008978043,0.00026594417,0.00016566727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:03:00,1.0282433,0.35922182,0.0,0.0001405273,0.00013248848,0.00053123914,0.00010397588,0.008972885,0.00026565508,0.00016382261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:04:00,1.0282435,0.35920125,0.0,0.00014062846,0.00013245305,0.00053093425,0.00010561307,0.008958594,0.00026502623,0.00015980867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:05:00,1.0282438,0.35913056,0.0,0.00014022636,0.00013239823,0.00053088245,0.00010271132,0.008962339,0.00026428024,0.00015941334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:06:00,1.028244,0.3590783,0.0,0.0001405169,0.00013211742,0.0005305434,0.00010210872,0.008961974,0.00026412756,0.0001641085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:07:00,1.0282443,0.35910368,0.0,0.00014061344,0.0001323325,0.0005302789,0.0001029965,0.008967255,0.00026397686,0.00016376417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:08:00,1.0282445,0.35912043,0.0,0.00014070823,0.00013193963,0.00053096586,0.00010369856,0.008964231,0.00026462183,0.0001646569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:09:00,1.0282446,0.35908884,0.0,0.00014050299,0.00013188913,0.0005313122,0.0001034297,0.008975221,0.00026438746,0.00016509471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:10:00,1.0282447,0.3590208,0.0,0.00014113191,0.00013233561,0.00053110486,0.00010409058,0.008969818,0.00026443144,0.00016525894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:11:00,1.028245,0.35892305,0.0,0.00014049411,0.00013222088,0.00053123705,0.00010251157,0.008962212,0.00026515115,0.00016605672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:12:00,1.0282452,0.35896146,0.0,0.00014020131,0.00013217649,0.0005305751,0.00010271412,0.008964347,0.0002642081,0.00016657895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:13:00,1.0282454,0.3589253,0.0,0.00014024816,0.00013262939,0.000530917,0.000103810235,0.008960409,0.0002645112,0.00016250569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:14:00,1.0282457,0.35893965,0.0,0.00014032293,0.00013263503,0.00053026906,0.000103557046,0.00896298,0.0002635548,0.0001617358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:15:00,1.0282459,0.35901803,0.0,0.00014045608,0.00013267381,0.000530338,0.00010366981,0.008966496,0.00026360876,0.00016168875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:16:00,1.0282462,0.35895503,0.0,0.0001404761,0.0001323722,0.0005301459,0.000102910446,0.008971173,0.00026362273,0.00015933413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:17:00,1.0282464,0.35909575,0.0,0.0001403167,0.00013259296,0.0005307925,0.00010271245,0.0089711845,0.00026472262,0.00016224582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:18:00,1.0282466,0.35915616,0.0,0.00014031485,0.00013255843,0.0005306533,0.000103132625,0.008967608,0.00026442172,0.00016009292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:19:00,1.0282469,0.35912263,0.0,0.00014034062,0.00013295171,0.00053122547,0.00010345683,0.008969944,0.00026400827,0.00016158732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:20:00,1.0282471,0.35914445,0.0,0.00014038257,0.00013309496,0.00053234666,0.00010349759,0.00897117,0.000264557,0.00016185113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:21:00,1.0282474,0.35903138,0.0,0.00014025957,0.00013259049,0.0005324135,0.00010399896,0.008968696,0.00026447146,0.00016039124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:22:00,1.0282476,0.3589766,0.0,0.00014059216,0.00013238472,0.00053163525,0.00010415139,0.008965696,0.00026337567,0.00015947601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:23:00,1.0282478,0.35895872,0.0,0.00014077735,0.00013272412,0.00053155946,0.00010478597,0.008969167,0.00026281236,0.00016108743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:24:00,1.0282481,0.35895634,0.0,0.00014049176,0.00013272425,0.0005308626,0.000102659586,0.00897189,0.0002632535,0.00015963652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:25:00,1.0282483,0.35899746,0.0,0.00014062756,0.00013242889,0.00053069077,0.00010344124,0.008980173,0.0002635909,0.00016085035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:26:00,1.0282485,0.35891056,0.0,0.00014087134,0.00013204808,0.0005310534,0.00010441253,0.008979347,0.00026296653,0.00016013197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:27:00,1.0282488,0.35889107,0.0,0.00014029827,0.0001319331,0.00053111004,0.000102417,0.008969871,0.000262909,0.00016195301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:28:00,1.0282489,0.3589675,0.0,0.00013996931,0.00013213289,0.00053113315,0.00010340742,0.008964311,0.00026427367,0.0001632875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:29:00,1.028249,0.35893294,0.0,0.00013963415,0.00013209082,0.0005305435,0.000103422695,0.008962419,0.00026384764,0.0001632747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:30:00,1.0282493,0.35891005,0.0,0.00014022406,0.00013256398,0.0005300279,0.00010325307,0.008965207,0.0002635477,0.0001643278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:31:00,1.0282495,0.35884142,0.0,0.00014005676,0.00013241678,0.0005302775,0.00010301901,0.008970313,0.0002638413,0.00016402137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:32:00,1.0282497,0.3588602,0.0,0.00013960815,0.0001323246,0.0005304433,0.00010344537,0.008976251,0.0002640097,0.00016404437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:33:00,1.02825,0.35882902,0.0,0.00014006297,0.0001320724,0.0005307286,0.00010288978,0.0089761205,0.00026398373,0.00016302218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:34:00,1.0282502,0.35879648,0.0,0.0001401031,0.00013206496,0.000530467,0.00010406795,0.008970566,0.0002638724,0.0001636611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:35:00,1.0282505,0.35871798,0.0,0.00014016556,0.00013242196,0.00053077005,0.000104327744,0.008957386,0.00026454864,0.00016383617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:36:00,1.0282507,0.35877892,0.0,0.00013994989,0.00013199245,0.0005308714,0.00010286695,0.008962527,0.00026428164,0.00016313564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:37:00,1.0282509,0.3589259,0.0,0.00013983392,0.00013204775,0.00053123327,0.00010385265,0.008968724,0.0002643937,0.00016453149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:38:00,1.0282512,0.35890585,0.0,0.00014051801,0.00013211227,0.0005316216,0.00010358468,0.008979706,0.00026492897,0.00016513403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:39:00,1.0282514,0.35872477,0.0,0.00014070349,0.00013206768,0.000531185,0.00010274269,0.008971741,0.00026495167,0.00016301029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:40:00,1.0282516,0.35872003,0.0,0.00014000913,0.0001319311,0.0005318391,0.000104217805,0.008971049,0.00026435393,0.0001614402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:41:00,1.0282519,0.358832,0.0,0.00014011688,0.0001322728,0.0005315362,0.00010302992,0.008974828,0.00026438385,0.00016072711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:42:00,1.0282521,0.3587778,0.0,0.00014049711,0.00013222259,0.00053116784,0.00010333286,0.008969169,0.00026374485,0.00016174247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:43:00,1.0282524,0.35878655,0.0,0.00014077261,0.00013253983,0.0005308731,0.00010440301,0.008959128,0.00026419206,0.00016329979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:44:00,1.0282526,0.358719,0.0,0.00014073055,0.00013252805,0.00053081143,0.000104668536,0.008958148,0.00026399334,0.00016164931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:45:00,1.0282528,0.35857388,0.0,0.0001409488,0.00013293275,0.00053072826,0.00010367211,0.008964496,0.00026422212,0.00016225158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:46:00,1.0282531,0.35870624,0.0,0.00014078472,0.0001333388,0.0005303523,0.000102785714,0.008964663,0.00026353652,0.00016242519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:47:00,1.0282532,0.35877383,0.0,0.00014111171,0.00013300471,0.00053077773,0.00010424611,0.008961817,0.0002644322,0.00016276166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:48:00,1.0282533,0.35885215,0.0,0.00014078384,0.00013314799,0.0005307673,0.000103946004,0.00897368,0.00026397436,0.00016010072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:49:00,1.0282536,0.35881817,0.0,0.00014048791,0.00013295544,0.000531324,0.000104116494,0.008973289,0.00026453135,0.00016281851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:50:00,1.0282538,0.3587446,0.0,0.00014051172,0.00013284388,0.0005308114,0.00010213853,0.008963892,0.00026387803,0.00016283062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:51:00,1.028254,0.35870007,0.0,0.00014032549,0.00013317062,0.0005309781,0.00010214505,0.008956315,0.00026371318,0.00016228919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:52:00,1.0282543,0.35873407,0.0,0.00014090579,0.00013325165,0.0005304492,0.00010386493,0.0089583695,0.00026424555,0.00016419933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:53:00,1.0282545,0.35882992,0.0,0.00014062818,0.00013337171,0.0005307115,0.00010383854,0.008964397,0.00026366865,0.00016311162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:54:00,1.0282547,0.3588093,0.0,0.00014102217,0.00013376291,0.0005302045,0.00010368919,0.008957273,0.000262829,0.0001632568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:55:00,1.028255,0.35895795,0.0,0.00014071786,0.0001336814,0.0005340576,0.00010624658,0.008976775,0.0002692843,0.00016899282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:56:00,1.0282552,0.35923606,0.0,0.00014114607,0.00013358927,0.00053711387,0.00010703231,0.008999325,0.00027156185,0.0001724996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:57:00,1.0282555,0.3592236,0.0,0.00014101088,0.0001332043,0.0005368871,0.00010437876,0.00899701,0.00026981777,0.00016862244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:58:00,1.0282557,0.35902643,0.0,0.00014164709,0.00013325826,0.0005359908,0.00010344252,0.008978572,0.0002679925,0.00016574492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 00:59:00,1.0282559,0.358904,0.0,0.00014158705,0.00013334135,0.0005348211,0.000103189624,0.008972154,0.00026721333,0.00016410285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:00:00,1.0282562,0.35895687,0.0,0.00014139686,0.0001333253,0.0005346819,0.000102841805,0.008971313,0.0002661759,0.00016565037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:01:00,1.0282564,0.3590189,0.0,0.00014176185,0.0001330525,0.00053417985,0.00010271468,0.008974457,0.00026568893,0.00016627274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:02:00,1.0282567,0.35904086,0.0,0.00014207535,0.00013354505,0.0005336449,0.000102184364,0.008977206,0.00026544018,0.00016536607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:03:00,1.0282569,0.35906616,0.0,0.00014187637,0.00013320452,0.00053314643,0.00010326599,0.008980762,0.00026599359,0.0001645828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:04:00,1.0282571,0.35913998,0.0,0.00014172727,0.00013299903,0.0005335601,0.00010390647,0.008986419,0.00026587746,0.00016729982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:05:00,1.0282574,0.35932225,0.0,0.0001417613,0.0001332089,0.00053540734,0.000104248524,0.008982867,0.00026604906,0.00016729147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:06:00,1.0282575,0.35926843,0.0,0.00014195757,0.00013312306,0.00053490297,0.000102710794,0.008980276,0.00026645817,0.00016465393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:07:00,1.0282576,0.35933608,0.0,0.00014171534,0.00013292958,0.00053479406,0.00010257281,0.008986066,0.00026633544,0.00016350328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:08:00,1.0282578,0.35926008,0.0,0.00014154785,0.00013335358,0.0005346638,0.00010447142,0.008989362,0.00026785163,0.00016264617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:09:00,1.0282581,0.35922897,0.0,0.00014129368,0.00013326888,0.0005343574,0.00010457975,0.00899162,0.00026755704,0.00016237398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:10:00,1.0282583,0.35931188,0.0,0.00014141513,0.00013315736,0.0005353152,0.00010547813,0.0089899935,0.00026693696,0.00016267569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:11:00,1.0282586,0.35920662,0.0,0.00014144671,0.00013298944,0.0005342554,0.00010330486,0.008991654,0.00026593907,0.00016128684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:12:00,1.0282588,0.35898966,0.0,0.00014122433,0.00013275817,0.00053223385,0.00010369715,0.008989137,0.00026497882,0.00016293765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:13:00,1.028259,0.35900486,0.0,0.0001412181,0.00013315852,0.00053232705,0.000102367514,0.008976399,0.0002656069,0.00016289484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:14:00,1.0282593,0.35896236,0.0,0.00014093712,0.00013335906,0.0005324184,0.0001048645,0.0089708045,0.00026506739,0.00016156153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:15:00,1.0282595,0.3589415,0.0,0.00014127538,0.00013321862,0.0005323597,0.00010398138,0.00897475,0.00026383466,0.00016267737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:16:00,1.0282598,0.35893926,0.0,0.00014105029,0.00013355658,0.0005319717,0.00010439208,0.008979397,0.00026465303,0.00016052029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:17:00,1.02826,0.35871875,0.0,0.00014106903,0.00013332204,0.0005319221,0.000104318126,0.008971645,0.0002651881,0.00016200432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:18:00,1.0282602,0.3587096,0.0,0.00014110532,0.00013360401,0.0005313109,0.00010469477,0.0089735985,0.00026497262,0.00016402215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:19:00,1.0282605,0.35880983,0.0,0.00014092698,0.00013336798,0.00053164596,0.00010395977,0.008979238,0.0002644774,0.00016402658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:20:00,1.0282607,0.35865772,0.0,0.0001412042,0.00013308096,0.000531923,0.00010519198,0.008974206,0.00026418624,0.00016452573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:21:00,1.028261,0.3586755,0.0,0.0001411154,0.00013252115,0.0005321672,0.000105206585,0.008971581,0.00026404357,0.00016145193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:22:00,1.0282612,0.35881278,0.0,0.00014082046,0.0001330594,0.0005324209,0.00010443074,0.0089694895,0.00026413586,0.0001635229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:23:00,1.0282614,0.35892576,0.0,0.00014111803,0.00013353175,0.0005324617,0.00010563765,0.008974149,0.00026506395,0.00016234798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:24:00,1.0282617,0.3588809,0.0,0.00014083227,0.0001333043,0.00053267693,0.000104605904,0.008975161,0.00026467838,0.00016225039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:25:00,1.0282617,0.35879654,0.0,0.00014081545,0.00013328563,0.0005325485,0.00010623799,0.008976959,0.0002650413,0.00016143278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:26:00,1.0282619,0.358766,0.0,0.00014088798,0.00013334004,0.0005337397,0.00010524274,0.008978171,0.0002649443,0.0001621395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:27:00,1.0282621,0.35873628,0.0,0.00014091615,0.00013306284,0.0005332384,0.00010459751,0.008980933,0.00026477315,0.00016311358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01 01:28:00,1.0282624,0.35880947,0.0,0.00014086925,0.00013356085,0.00053308014,0.00010659702,0.008981686,0.0002650731,0.00016369086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
