Time,AU_Factor,MgII_Index,MgII_Flag,irr_256,irr_284,irr_304,irr_1175,irr_1216,irr_1335,irr_1405,irr_256_flag_flag,irr_284_flag_flag,irr_304_flag_flag,irr_1175_flag_flag,irr_1216_flag_flag,irr_1335_flag_flag,irr_1405_flag_flag
2024-04-01 00:00:00,0.9984889,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:01:00,0.9984894,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:02:00,0.99848974,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:03:00,0.99849015,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:04:00,0.9984906,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:05:00,0.9984909,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:06:00,0.9984914,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:07:00,0.99849176,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:08:00,0.9984922,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:09:00,0.9984926,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:10:00,0.99849296,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:11:00,0.99849343,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:12:00,0.9984938,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:13:00,0.99849427,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:14:00,0.9984946,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:15:00,0.99849504,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:16:00,0.99849546,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:17:00,0.9984958,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:18:00,0.9984963,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:19:00,0.99849665,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:20:00,0.99849707,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:21:00,0.9984975,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:22:00,0.99849784,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:23:00,0.9984983,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:24:00,0.9984987,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:25:00,0.9984991,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:26:00,0.9984995,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:27:00,0.99849993,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:28:00,0.99850035,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:29:00,0.9985007,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:30:00,0.9985012,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:31:00,0.99850154,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:32:00,0.99850196,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:33:00,0.9985024,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:34:00,0.99850273,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:35:00,0.9985032,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:36:00,0.99850357,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:37:00,0.998504,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:38:00,0.9985044,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:39:00,0.9985048,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:40:00,0.99850523,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:41:00,0.9985056,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:42:00,0.99850607,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:43:00,0.9985064,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:44:00,0.99850684,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2024-04-01 00:45:00,0.99850726,,4.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0
