Time,AU_Factor,MgII_Index,MgII_Flag,irr_256,irr_284,irr_304,irr_1175,irr_1216,irr_1335,irr_1405,irr_256_flag_flag,irr_284_flag_flag,irr_304_flag_flag,irr_1175_flag_flag,irr_1216_flag_flag,irr_1335_flag_flag,irr_1405_flag_flag
2024-10-01 00:00:00,1.002464,0.39028764,0.0,0.00018588625,0.00020365318,0.00069408515,0.00013723636,0.010630013,0.00034072233,0.00021232359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:01:00,1.0024637,0.39031404,0.0,0.00018635328,0.00020413502,0.000694648,0.00013657587,0.010638535,0.000341398,0.0002116341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:02:00,1.0024633,0.39036292,0.0,0.00018626594,0.00020424006,0.00069467287,0.00013531756,0.010643678,0.00034193628,0.00020948652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:03:00,1.0024629,0.39038432,0.0,0.00018652766,0.00020482094,0.00069404434,0.0001348946,0.010642631,0.00034011598,0.00020893433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:04:00,1.0024625,0.39017427,0.0,0.00018652137,0.0002050949,0.0006933636,0.00013533738,0.010644185,0.0003391456,0.00020735952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:05:00,1.0024621,0.3901366,0.0,0.00018652111,0.00020608032,0.0006916312,0.00013569085,0.010640843,0.00033749285,0.00020636257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:06:00,1.0024617,0.39015758,0.0,0.00018683955,0.00020655732,0.0006908779,0.0001361617,0.010641887,0.0003368553,0.0002064437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:07:00,1.0024613,0.390047,0.0,0.00018745974,0.00020797513,0.0006914232,0.00013469062,0.010642352,0.00033524988,0.0002054198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:08:00,1.002461,0.39002442,0.0,0.00018784613,0.0002085666,0.000691572,0.00013289283,0.010639625,0.0003341908,0.00020396883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:09:00,1.0024605,0.38999242,0.0,0.00018813033,0.00020855087,0.000691144,0.00013109924,0.010638915,0.00033318135,0.00020397964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:10:00,1.0024601,0.38990456,0.0,0.00018802728,0.00020796774,0.000690885,0.00013158403,0.010643808,0.00033167412,0.00020269139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:11:00,1.0024598,0.38982666,0.0,0.00018702995,0.00020730266,0.00068892806,0.00013077947,0.01063898,0.00033125712,0.00020117723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:12:00,1.0024593,0.38974756,0.0,0.00018628972,0.00020674549,0.0006869311,0.00013046691,0.010634318,0.0003295322,0.00020189688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:13:00,1.0024589,0.38960838,0.0,0.00018570069,0.0002059344,0.00068467547,0.00012917073,0.010628752,0.00032915134,0.00020153387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:14:00,1.0024586,0.3894959,0.0,0.00018570718,0.00020578709,0.0006840852,0.00012967375,0.01062456,0.00032854546,0.0002053126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:15:00,1.0024581,0.3896054,0.0,0.0001854561,0.00020588601,0.0006836525,0.00012966702,0.0106224725,0.00032827823,0.00020463213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:16:00,1.0024577,0.38970414,0.0,0.00018510097,0.00020590484,0.00068252184,0.00012856306,0.010622513,0.00032812735,0.00020545119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:17:00,1.0024574,0.3895805,0.0,0.00018465448,0.00020600582,0.0006817902,0.00012955719,0.010618954,0.0003266913,0.0002032767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:18:00,1.0024569,0.38954103,0.0,0.00018452939,0.00020582875,0.00068001857,0.00012929572,0.010613132,0.00032617454,0.0002015455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:19:00,1.0024567,0.38962334,0.0,0.00018439126,0.00020556936,0.00067954976,0.00012894583,0.010612663,0.00032657658,0.00020067743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:20:00,1.0024562,0.38966608,0.0,0.00018420428,0.00020581883,0.0006794583,0.00012981097,0.01061321,0.0003258238,0.00020220525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:21:00,1.0024558,0.3894201,0.0,0.00018426363,0.00020560712,0.00067983544,0.00012789566,0.0106030125,0.00032568502,0.0002025195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:22:00,1.0024555,0.3891605,0.0,0.00018404482,0.00020523445,0.0006787133,0.00012862867,0.010596157,0.00032398125,0.00020171667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:23:00,1.002455,0.38935593,0.0,0.00018409899,0.00020520437,0.00067746756,0.00012735405,0.0105967,0.00032413652,0.00020182648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:24:00,1.0024546,0.38928503,0.0,0.0001843779,0.00020530232,0.00067553244,0.00012866993,0.010593751,0.0003229899,0.00020076553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:25:00,1.0024543,0.38919717,0.0,0.00018418189,0.00020529228,0.00067484705,0.00012813084,0.010589693,0.00032342618,0.00019986552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:26:00,1.0024538,0.38917625,0.0,0.00018414964,0.00020554684,0.0006754311,0.00012703656,0.01059019,0.0003238276,0.00020154455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:27:00,1.0024534,0.38936377,0.0,0.00018425575,0.0002055481,0.00067704084,0.0001279677,0.010595575,0.00032427968,0.00020533208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:28:00,1.0024531,0.3892838,0.0,0.00018440306,0.00020529013,0.00067599845,0.00012740857,0.01059581,0.00032431702,0.000203329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:29:00,1.0024526,0.38911676,0.0,0.00018442348,0.00020553553,0.00067568856,0.00012653947,0.010591776,0.00032341137,0.00020202131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:30:00,1.0024523,0.3889892,0.0,0.00018432815,0.00020562648,0.0006756558,0.00012641208,0.010592889,0.000322597,0.0002012859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:31:00,1.0024519,0.3890044,0.0,0.00018432798,0.00020516111,0.0006768687,0.00012736167,0.010597108,0.00032469994,0.00020567633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:32:00,1.0024514,0.38924104,0.0,0.00018386681,0.00020568361,0.0006780389,0.00012886271,0.01060379,0.0003257778,0.00020425522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:33:00,1.0024511,0.38926587,0.0,0.00018397128,0.00020533943,0.0006773462,0.00012665431,0.010603657,0.00032505058,0.00020295911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:34:00,1.0024507,0.38923922,0.0,0.00018345974,0.00020534497,0.0006773196,0.00012701674,0.010611581,0.00032587096,0.000203145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:35:00,1.0024502,0.38942882,0.0,0.00018430804,0.00020525821,0.000677985,0.00012956082,0.010609886,0.0003273135,0.00020198163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:36:00,1.0024499,0.38932246,0.0,0.00018395323,0.00020556769,0.0006775454,0.00012832085,0.0106079485,0.00032642495,0.0002033971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:37:00,1.0024495,0.3894892,0.0,0.00018345067,0.00020558907,0.0006783296,0.00012835959,0.010617534,0.00032579916,0.00020305824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:38:00,1.002449,0.38958043,0.0,0.00018383068,0.00020555701,0.000677965,0.0001278414,0.010621909,0.00032573947,0.00020302742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:39:00,1.0024487,0.38940835,0.0,0.00018398915,0.00020509516,0.0006771955,0.000128231,0.010617124,0.00032500675,0.00020176239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:40:00,1.0024483,0.38945717,0.0,0.00018341621,0.00020520776,0.0006756537,0.00012848436,0.010617278,0.00032511813,0.0002004901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:41:00,1.0024478,0.38942504,0.0,0.00018305474,0.00020530976,0.00067394896,0.00012777101,0.01061382,0.00032323628,0.0002010332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:42:00,1.0024475,0.3893268,0.0,0.00018298376,0.00020578848,0.00067400304,0.00012852799,0.010616441,0.0003228921,0.0002009816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:43:00,1.0024471,0.38937122,0.0,0.00018278358,0.000205864,0.0006751639,0.00012753173,0.010623373,0.00032301212,0.00020287192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:44:00,1.0024467,0.38933775,0.0,0.00018285385,0.00020526478,0.00067466294,0.00012855121,0.010626259,0.00032328212,0.00020110642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:45:00,1.0024463,0.3893872,0.0,0.0001830826,0.00020452015,0.00067527697,0.00012826001,0.010630114,0.00032272376,0.00020047883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:46:00,1.0024459,0.38939416,0.0,0.00018300461,0.00020451975,0.00067509065,0.00012867432,0.010639741,0.00032248892,0.00019961587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:47:00,1.0024455,0.38953522,0.0,0.0001827585,0.00020442979,0.00067626964,0.00012809112,0.01065091,0.0003224903,0.00020081457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:48:00,1.0024451,0.3896119,0.0,0.00018308529,0.00020434108,0.0006776085,0.00012907179,0.010669097,0.00032403058,0.00020246184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:49:00,1.0024447,0.38972372,0.0,0.00018233663,0.00020450055,0.00067761494,0.00013067649,0.010679728,0.00032497843,0.00020328994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
